Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"27.83200","0.19327","0.08621"
"27.93200","0.22374","0.12642"
"28.03200","0.25429","0.16185"
"28.13200","0.28485","0.22541"
"28.23200","0.31522","0.30224"
"28.33200","0.34555","0.41641"
"28.43200","0.37587","0.55644"
"28.53200","0.40637","0.72295"
"28.63200","0.43668","0.94246"
"28.73200","0.46718","1.21337"
"28.83200","0.49776","1.57206"
"28.93200","0.52818","2.01264"
"29.03200","0.55834","2.55453"
"29.13200","0.58880","3.23907"
"29.23200","0.61943","4.06841"
"29.33200","0.64970","5.04940"
"29.43200","0.68002","6.21516"
"29.53200","0.71050","7.57691"
"29.63200","0.74112","9.13702"
"29.73200","0.77140","10.86974"
"29.83200","0.80191","12.81203"
"29.93200","0.83221","14.88531"
"30.03200","0.86272","17.13939"
"30.13200","0.89299","19.54684"
"30.23200","0.92345","22.06542"
"30.33200","0.95415","24.70259"
"30.43200","0.98461","27.46057"
"30.53200","1.01460","30.27922"
"30.63200","1.04505","33.18888"
"30.71800","1.07139","35.75190"
"30.71900","1.07169","35.78053"
"30.72000","1.07199","35.80925"
"30.82000","1.08196","36.28280"
"30.92000","1.08060","35.73160"
"31.02000","1.07944","35.32991"
"31.12000","1.07874","35.06342"
"31.22000","1.07838","34.84949"
"31.32000","1.07822","34.70380"
"31.42000","1.07822","34.56477"
"31.52000","1.07819","34.45807"
"31.62000","1.07812","34.35012"
"31.72000","1.07812","34.26363"
"31.82000","1.07813","34.17999"
"31.92000","1.07813","34.09904"
"32.02000","1.07813","34.02638"
"32.12000","1.07813","33.97236"
"32.22000","1.07813","33.90417"
"32.32000","1.07813","33.83854"
"32.42000","1.07813","33.79607"
"32.52000","1.07813","33.73535"
"32.62000","1.07813","33.67753"
"32.72000","1.07803","33.64043"
"32.82000","1.07806","33.59643"
"32.92000","1.07809","33.55487"
"33.02000","1.07810","33.51428"
"33.12000","1.07813","33.47777"
"33.22000","1.07812","33.43650"
"33.32000","1.07813","33.40420"
"33.42000","1.07813","33.36680"
"33.52000","1.07813","33.32683"
"33.62000","1.07813","33.28866"
"33.72000","1.07813","33.26567"
"33.82000","1.07813","33.23667"
"33.92000","1.07813","33.19985"
"34.02000","1.07813","33.16740"
"34.12000","1.07813","33.13782"
"34.22000","1.07813","33.11632"
"34.32000","1.07813","33.09312"
"34.42000","1.07813","33.06274"
"34.52000","1.07813","33.03726"
"34.62000","1.07813","33.00965"
"34.72000","1.07813","32.98783"
"34.82000","1.07813","32.96066"
"34.92000","1.07813","32.93360"
"35.02000","1.07813","32.91077"
"35.12000","1.07813","32.88465"
"35.22000","1.07813","32.86837"
"35.32000","1.07813","32.85096"
"35.42000","1.07813","32.83376"
"35.52000","1.07813","32.80458"
"35.62000","1.07813","32.78368"
"35.72000","1.07813","32.76537"
"35.82000","1.07813","32.74083"
"35.92000","1.07813","32.72736"
"36.02000","1.07813","32.70074"
"36.12000","1.07813","32.68854"
"36.22000","1.07813","32.66423"
"36.32000","1.07813","32.65421"
"36.42000","1.07813","32.63732"
"36.52000","1.07813","32.61565"
"36.62000","1.07813","32.59645"
"36.72000","1.07813","32.57666"
"36.82000","1.07813","32.56192"
"36.92000","1.07813","32.55271"
"37.02000","1.07813","32.53180"
"37.12000","1.07813","32.52280"
"37.22000","1.07813","32.49807"
"37.32000","1.07813","32.48717"
"37.42000","1.07813","32.47789"
"37.52000","1.07813","32.45220"
"37.62000","1.07813","32.43325"
"37.72000","1.07813","32.42284"
"37.82000","1.07813","32.39589"
"37.92000","1.07813","32.39757"
"38.02000","1.07813","32.36960"
"38.12000","1.07813","32.36112"
"38.22000","1.07813","32.34946"
"38.32000","1.07813","32.33364"
"38.42000","1.07813","32.31709"
"38.52000","1.07813","32.30809"
"38.62000","1.07813","32.29694"
"38.72000","1.07813","32.27016"
"38.82000","1.07813","32.27073"
"38.92000","1.07813","32.25578"
"39.02000","1.07813","32.24382"
"39.12000","1.07813","32.22792"
"39.22000","1.07813","32.21048"
"39.32000","1.07813","32.20486"
"39.42000","1.07813","32.19662"
"39.52000","1.07813","32.18254"
"39.62000","1.07813","32.17408"
"39.72000","1.07813","32.15444"
"39.82000","1.07813","32.14004"
"39.92000","1.07813","32.12913"
"40.02000","1.07813","32.11418"
"40.12000","1.07813","32.11144"
"40.22000","1.07813","32.10255"
"40.32000","1.07813","32.08384"
"40.42000","1.07813","32.08231"
"40.52000","1.07813","32.06431"
"40.62000","1.07813","32.05436"
"40.72000","1.07813","32.03940"
"40.82000","1.07813","32.03441"
"40.92000","1.07813","32.02285"
"41.02000","1.07813","32.00425"
"41.12000","1.07813","31.99475"
"41.22000","1.07813","31.99729"
"41.32000","1.07813","31.97939"
"41.42000","1.07813","31.97212"
"41.52000","1.07813","31.95315"
"41.62000","1.07813","31.95432"
"41.72000","1.07813","31.94776"
"41.82000","1.07813","31.93086"
"41.92000","1.07813","31.92128"
"42.02000","1.07813","31.91165"
"42.12000","1.07813","31.90159"
"42.22000","1.07813","31.89642"
"42.32000","1.07813","31.88002"
"42.42000","1.07813","31.87922"
"42.52000","1.07813","31.86611"
"42.62000","1.07813","31.85634"
"42.72000","1.07813","31.85624"
"42.82000","1.07813","31.83701"
"42.92000","1.07813","31.82625"
"43.02000","1.07813","31.82931"
"43.12000","1.07813","31.81192"
"43.22000","1.07813","31.80335"
"43.32000","1.07813","31.79243"
"43.42000","1.07813","31.78050"
"43.52000","1.07813","31.77260"
"43.62000","1.07813","31.76964"
"43.72000","1.07813","31.75646"
"43.82000","1.07813","31.74923"
"43.92000","1.07813","31.73660"
"44.02000","1.07813","31.73606"
"44.12000","1.07813","31.73183"
"44.22000","1.07813","31.71583"
"44.32000","1.07813","31.70505"
"44.42000","1.07813","31.70131"
"44.52000","1.07813","31.69393"
"44.62000","1.07813","31.68498"
"44.72000","1.07813","31.67387"
"44.82000","1.07813","31.66271"
"44.92000","1.07813","31.66433"
"45.02000","1.07813","31.65657"
"45.12000","1.07813","31.64570"
"45.22000","1.07813","31.63992"
"45.32000","1.07813","31.62235"
"45.42000","1.07813","31.62343"
"45.52000","1.07813","31.61510"
"45.62000","1.07813","31.60642"
"45.72000","1.07813","31.59648"
"45.82000","1.07813","31.59258"
"45.92000","1.07813","31.58289"
"46.02000","1.07813","31.57727"
"46.12000","1.07813","31.57568"
"46.22000","1.07813","31.56137"
"46.32000","1.07813","31.55579"
"46.42000","1.07813","31.55176"
"46.52000","1.07813","31.54044"
"46.62000","1.07813","31.53065"
"46.72000","1.07813","31.52407"
"46.82000","1.07813","31.52057"
"46.92000","1.07813","31.50397"
"47.02000","1.07813","31.50014"
"47.12000","1.07813","31.50179"
"47.22000","1.07813","31.48864"
"47.32000","1.07813","31.48924"
"47.42000","1.07813","31.47500"
"47.52000","1.07813","31.47280"
"47.62000","1.07813","31.46255"
"47.72000","1.07813","31.45839"
"47.82000","1.07813","31.45224"
"47.92000","1.07813","31.44349"
"48.02000","1.07813","31.43173"
"48.12000","1.07813","31.42557"
"48.22000","1.07813","31.41899"
"48.32000","1.07813","31.41216"
"48.42000","1.07813","31.40738"
"48.52000","1.07813","31.40718"
"48.62000","1.07813","31.40117"
"48.72000","1.07813","31.39132"
"48.82000","1.07813","31.39048"
"48.92000","1.07813","31.37869"
"49.02000","1.07813","31.37169"
"49.12000","1.07813","31.36690"
"49.22000","1.07813","31.35426"
"49.32000","1.07813","31.35027"
"49.42000","1.07813","31.35087"
"49.52000","1.07813","31.34295"
"49.62000","1.07813","31.33555"
"49.72000","1.07813","31.32559"
"49.82000","1.07813","31.32596"
"49.92000","1.07813","31.31479"
"50.02000","1.07813","31.31252"
"50.12000","1.07813","31.30557"
"50.22000","1.07813","31.30412"
"50.32000","1.07813","31.29644"
"50.42000","1.07813","31.29078"
"50.52000","1.07813","31.28197"
"50.62000","1.07813","31.27398"
"50.71900","1.07813","31.26750"
"50.72000","1.07813","31.26782"
"50.75200","1.07813","31.26949"
"50.85200","1.06580","29.78553"
"50.95200","1.03061","25.30884"
"51.05200","0.99974","21.84264"
"51.15200","0.96920","18.79961"
"51.25200","0.93868","16.08526"
"51.35200","0.90859","13.69012"
"51.45200","0.87820","11.52526"
"51.55200","0.84748","9.60490"
"51.65200","0.81699","7.90175"
"51.75200","0.78658","6.43163"
"51.85200","0.75615","5.18049"
"51.95200","0.72585","4.12567"
"52.05200","0.69557","3.24295"
"52.15200","0.66521","2.52414"
"52.25200","0.63453","1.94935"
"52.35200","0.60399","1.47262"
"52.45200","0.57354","1.10899"
"52.55200","0.54338","0.83484"
"52.65200","0.51298","0.63373"
"52.75200","0.48273","0.47461"
"52.85200","0.45221","0.35099"
"52.95200","0.42166","0.25277"
"53.05200","0.39099","0.17883"
"53.15200","0.36077","0.13811"
"53.25200","0.33041","0.09376"
"53.35200","0.30010","0.05982"
"53.45200","0.26957","0.04890"
"53.55200","0.23916","0.03656"
"53.65200","0.20856","0.01647"
"53.75200","0.17820","0.01788"
"53.85200","0.14783","0.01495"
"53.95200","0.11761","0.00541"
"54.05200","0.08706","-0.00661"
"54.15200","0.05654","-0.00089"
"54.25200","0.02607","-0.00292"
"54.29400","0.01319","-0.00278"
"54.29500","0.01289","-0.00265"
"54.29600","0.01258","-0.00246"
"54.39600","0.01301","0.01180"
"54.49600","0.04676","0.00416"
"54.59600","0.07794","0.01823"
"54.69600","0.10852","0.02391"
"54.79600","0.13910","0.03546"
"54.89600","0.16965","0.04635"
"54.99600","0.20005","0.07025"
"55.09600","0.23050","0.08843"
"55.19600","0.26073","0.12268"
"55.29600","0.29120","0.17088"
"55.39600","0.32165","0.22835"
"55.49600","0.35214","0.31729"
"55.59600","0.38251","0.43504"
"55.69600","0.41319","0.57587"
"55.79600","0.44336","0.76058"
"55.89600","0.47361","0.99412"
"55.99600","0.50409","1.28738"
"56.09600","0.53465","1.67957"
"56.19600","0.56498","2.17988"
"56.29600","0.59559","2.80365"
"56.39600","0.62606","3.56343"
"56.49600","0.65634","4.48456"
"56.59600","0.68652","5.58261"
"56.69600","0.71685","6.88546"
"56.79600","0.74759","8.39904"
"56.89600","0.77811","10.10194"
"56.99600","0.80857","12.00519"
"57.09600","0.83878","14.06129"
"57.19600","0.86922","16.28537"
"57.29600","0.89947","18.67127"
"57.39600","0.92987","21.19242"
"57.49600","0.96054","23.84584"
"57.59600","0.99122","26.63023"
"57.69600","1.02142","29.48959"
"57.79600","1.05167","32.43933"
"57.88300","1.07807","35.04593"
"57.88400","1.07837","35.07584"
"57.88500","1.07866","35.10583"
"57.98500","1.08898","35.67341"
"58.08500","1.08752","35.13658"
"58.18500","1.08630","34.76155"
"58.28500","1.08557","34.48835"
"58.38500","1.08522","34.30000"
"58.48500","1.08515","34.15980"
"58.58500","1.08506","34.03960"
"58.68500","1.08506","33.94047"
"58.78500","1.08506","33.84373"
"58.88500","1.08506","33.75718"
"58.98500","1.08499","33.69006"
"59.08500","1.08497","33.62072"
"59.18500","1.08497","33.56355"
"59.28500","1.08497","33.50169"
"59.38500","1.08497","33.44110"
"59.48500","1.08502","33.39571"
"59.58500","1.08502","33.34365"
"59.68500","1.08502","33.28841"
"59.78500","1.08502","33.25509"
"59.88500","1.08502","33.20549"
"59.98500","1.08502","33.16588"
"60.08500","1.08502","33.13131"
"60.18500","1.08502","33.09176"
"60.28500","1.08503","33.06247"
"60.38500","1.08503","33.02758"
"60.48500","1.08503","33.00290"
"60.58500","1.08503","32.96059"
"60.68500","1.08503","32.92870"
"60.78500","1.08503","32.91122"
"60.88500","1.08503","32.88528"
"60.98500","1.08503","32.84843"
"61.08500","1.08504","32.83114"
"61.18500","1.08504","32.79950"
"61.28500","1.08506","32.77615"
"61.38500","1.08506","32.75629"
"61.48500","1.08506","32.73594"
"61.58500","1.08506","32.70840"
"61.68500","1.08506","32.67903"
"61.78500","1.08506","32.65626"
"61.88500","1.08506","32.64416"
"61.98500","1.08506","32.62352"
"62.08500","1.08506","32.59678"
"62.18500","1.08506","32.58547"
"62.28500","1.08506","32.56401"
"62.38500","1.08506","32.54373"
"62.48500","1.08506","32.52439"
"62.58500","1.08506","32.50908"
"62.68500","1.08506","32.49002"
"62.78500","1.08506","32.47355"
"62.88500","1.08506","32.44426"
"62.98500","1.08506","32.43460"
"63.08500","1.08506","32.42029"
"63.18500","1.08506","32.41005"
"63.28500","1.08506","32.39143"
"63.38500","1.08506","32.37490"
"63.48500","1.08506","32.35748"
"63.58500","1.08506","32.34235"
"63.68500","1.08506","32.32522"
"63.78500","1.08506","32.31141"
"63.88500","1.08506","32.30071"
"63.98500","1.08506","32.27641"
"64.08500","1.08506","32.27045"
"64.18500","1.08506","32.25608"
"64.28500","1.08506","32.23938"
"64.38500","1.08506","32.23036"
"64.48500","1.08506","32.20975"
"64.58500","1.08506","32.20294"
"64.68500","1.08506","32.18990"
"64.78500","1.08506","32.17342"
"64.88500","1.08506","32.16363"
"64.98500","1.08506","32.15204"
"65.08500","1.08506","32.13339"
"65.18500","1.08506","32.12652"
"65.28500","1.08506","32.10900"
"65.38500","1.08506","32.10006"
"65.48500","1.08506","32.09232"
"65.58500","1.08506","32.07869"
"65.68500","1.08506","32.06394"
"65.78500","1.08506","32.05263"
"65.88500","1.08506","32.03755"
"65.98500","1.08506","32.03260"
"66.08500","1.08506","32.02567"
"66.18500","1.08506","32.01086"
"66.28500","1.08506","32.00442"
"66.38500","1.08506","31.98894"
"66.48500","1.08506","31.98383"
"66.58500","1.08506","31.97191"
"66.68500","1.08506","31.95516"
"66.78500","1.08506","31.94713"
"66.88500","1.08506","31.94073"
"66.98500","1.08506","31.93021"
"67.08500","1.08506","31.92097"
"67.18500","1.08506","31.91549"
"67.28500","1.08506","31.90559"
"67.38500","1.08506","31.89055"
"67.48500","1.08506","31.87778"
"67.58500","1.08506","31.87132"
"67.68500","1.08506","31.86843"
"67.78500","1.08506","31.85275"
"67.88500","1.08506","31.84555"
"67.98500","1.08506","31.84445"
"68.08500","1.08506","31.82656"
"68.18500","1.08506","31.81999"
"68.28500","1.08506","31.81300"
"68.38500","1.08506","31.80564"
"68.48500","1.08506","31.78685"
"68.58500","1.08506","31.79200"
"68.68500","1.08506","31.77272"
"68.78500","1.08506","31.76763"
"68.88500","1.08506","31.76320"
"68.98500","1.08506","31.75294"
"69.08500","1.08506","31.74726"
"69.18500","1.08506","31.73987"
"69.28500","1.08506","31.72355"
"69.38500","1.08506","31.72118"
"69.48500","1.08506","31.70542"
"69.58500","1.08506","31.70339"
"69.68500","1.08506","31.68863"
"69.78500","1.08506","31.68396"
"69.88500","1.08506","31.68425"
"69.98500","1.08506","31.67075"
"70.08500","1.08506","31.67462"
"70.18500","1.08506","31.65890"
"70.28500","1.08506","31.64829"
"70.38500","1.08506","31.64197"
"70.48500","1.08506","31.63924"
"70.58500","1.08506","31.62537"
"70.68500","1.08506","31.62401"
"70.78500","1.08506","31.61676"
"70.88500","1.08506","31.60241"
"70.98500","1.08506","31.59691"
"71.08500","1.08506","31.59324"
"71.18500","1.08506","31.58085"
"71.28500","1.08506","31.58217"
"71.38500","1.08506","31.57812"
"71.48500","1.08506","31.56170"
"71.58500","1.08506","31.55243"
"71.68500","1.08506","31.54897"
"71.78500","1.08506","31.55564"
"71.88500","1.08506","31.54091"
"71.98500","1.08506","31.53475"
"72.08500","1.08506","31.52784"
"72.18500","1.08506","31.52139"
"72.28500","1.08506","31.51691"
"72.38500","1.08506","31.50673"
"72.48500","1.08506","31.49910"
"72.58500","1.08506","31.48953"
"72.68500","1.08506","31.48505"
"72.78500","1.08506","31.47943"
"72.88500","1.08506","31.47754"
"72.98500","1.08506","31.47454"
"73.08500","1.08506","31.46731"
"73.18500","1.08506","31.46138"
"73.28500","1.08506","31.46012"
"73.38500","1.08506","31.44434"
"73.48500","1.08506","31.43322"
"73.58500","1.08506","31.42563"
"73.68500","1.08506","31.42231"
"73.78500","1.08506","31.41928"
"73.88500","1.08506","31.41651"
"73.98500","1.08506","31.41240"
"74.08500","1.08506","31.40634"
"74.18500","1.08506","31.39723"
"74.28500","1.08506","31.39191"
"74.38500","1.08506","31.38593"
"74.48500","1.08506","31.38152"
"74.58500","1.08506","31.37901"
"74.68500","1.08506","31.37124"
"74.78500","1.08506","31.36666"
"74.88500","1.08506","31.36396"
"74.98500","1.08506","31.36074"
"75.08500","1.08506","31.34342"
"75.18500","1.08506","31.35069"
"75.28500","1.08506","31.33569"
"75.38500","1.08506","31.33344"
"75.48500","1.08506","31.32388"
"75.58500","1.08506","31.32534"
"75.68500","1.08506","31.31333"
"75.78500","1.08506","31.31294"
"75.88500","1.08506","31.30550"
"75.98500","1.08506","31.30587"
"76.08500","1.08506","31.29470"
"76.18500","1.08506","31.28679"
"76.28500","1.08506","31.29004"
"76.38500","1.08506","31.27548"
"76.48500","1.08506","31.27262"
"76.58500","1.08506","31.26608"
"76.68500","1.08506","31.26713"
"76.78500","1.08506","31.25057"
"76.88500","1.08506","31.25281"
"76.98500","1.08506","31.24505"
"77.08500","1.08506","31.24004"
"77.18500","1.08506","31.23805"
"77.28500","1.08506","31.23227"
"77.38500","1.08506","31.22230"
"77.48500","1.08506","31.22330"
"77.58500","1.08506","31.20678"
"77.68500","1.08506","31.20422"
"77.78500","1.08506","31.20844"
"77.88400","1.08506","31.20308"
"77.88500","1.08506","31.20303"
"77.91500","1.08506","31.20271"
"78.01500","1.07284","29.72185"
"78.11500","1.03771","25.20057"
"78.21500","1.00669","21.73190"
"78.31500","0.97638","18.69689"
"78.41500","0.94587","15.95997"
"78.51500","0.91566","13.53718"
"78.61500","0.88519","11.37245"
"78.71500","0.85449","9.43395"
"78.81500","0.82406","7.73171"
"78.91500","0.79369","6.27207"
"79.01500","0.76310","5.02044"
"79.11500","0.73304","3.98715"
"79.21500","0.70270","3.10639"
"79.31500","0.67221","2.39538"
"79.41500","0.64141","1.83595"
"79.51500","0.61108","1.38312"
"79.61500","0.58070","1.03579"
"79.71500","0.55045","0.77635"
"79.81500","0.52013","0.57349"
"79.91500","0.48976","0.42407"
"80.01500","0.45923","0.31280"
