Strain : Tensile strain (Extension) gauge length,100,mm,,,,
,,,,,,
Time,Extension,Load,,,,
(s),(mm),(N),Low Start,Low End,High Start,High End
74.159,1.31288,28.47962,,,,
74.259,1.31288,28.47999,,,,
74.359,1.31288,28.46957,,,,
74.459,1.31288,28.46724,,,,
74.559,1.31288,28.45855,,,,
74.659,1.31288,28.45341,,,,
74.759,1.31288,28.44662,,,,
74.859,1.31288,28.43631,,,,
74.959,1.31288,28.42859,,,,
75.059,1.31288,28.41608,,,,
75.159,1.31288,28.41071,,,,
75.259,1.31288,28.41349,,,,
75.359,1.31288,28.40388,,,,
75.459,1.31288,28.39729,,,,
75.559,1.31288,28.39068,,,,
75.659,1.31288,28.38188,,,,
75.759,1.31288,28.3703,,,,
75.859,1.31288,28.36333,,,,
75.959,1.31288,28.36017,,,,
76.059,1.31288,28.34982,,,,
76.159,1.31288,28.34223,,,,
76.259,1.31288,28.33926,,,,
76.359,1.31288,28.32825,,,,
76.459,1.31288,28.3312,,,,
76.559,1.31288,28.31882,,,,
76.659,1.31288,28.31057,,,,
76.759,1.31288,28.3048,,,,
76.859,1.31288,28.29216,,,,
76.959,1.31288,28.29001,,,,
77.059,1.31288,28.27906,,,,
77.159,1.31288,28.26839,,,,
77.259,1.31288,28.27408,,,,
77.359,1.31288,28.25962,,,,
77.459,1.31288,28.24943,,,,
77.559,1.31288,28.24846,,,,
77.659,1.31288,28.2464,,,,
77.759,1.31288,28.2332,,,,
77.858,1.31288,28.23336,,,,
77.859,1.31288,28.23335,,,,
77.879,1.31288,28.23267,,,,
77.979,1.29655,26.26815,,,,
78.079,1.25501,21.32104,,,,
78.179,1.21789,17.71629,,,,
78.279,1.18097,14.65175,,,,
78.379,1.14403,12.04555,,,,
78.479,1.10698,9.82374,,,,
78.579,1.07047,7.95472,,,,
78.679,1.03372,6.35762,,,,
78.779,0.99691,5.00155,,,,
78.879,0.96017,3.88398,,,,
78.979,0.92326,2.9765,,,,
79.079,0.88672,2.25205,,,,
79.179,0.84998,1.68785,,,,
79.279,0.81304,1.2475,,,,
79.379,0.77616,0.92254,,,,
79.479,0.73921,0.67036,,,,
79.579,0.70281,0.49443,,,,
79.679,0.66613,0.36046,,,,
79.779,0.62932,0.26299,,,,
79.879,0.59247,0.18867,,,,
79.979,0.55547,0.14258,,,,
80.079,0.51893,0.11648,,,,
80.179,0.4821,0.08878,,,,
80.279,0.44523,0.06929,,,,
80.379,0.40832,0.05427,,,,
80.479,0.37149,0.05613,,,,
80.579,0.33496,0.04659,,,,
80.679,0.29825,0.04154,,,,
80.779,0.26146,0.03298,,,,
80.879,0.22447,0.01953,,,,
80.979,0.1875,0.02001,,,,
81.079,0.15069,0.01975,,,,
81.179,0.11411,0.01937,,,,
81.279,0.07741,0.01244,,,,
81.379,0.04054,0.01878,,,,
81.42,0.02541,0.00275,,,,
81.421,0.02505,0.00269,,,,
81.422,0.02468,0.00267,,,,
81.522,0.02631,0.02857,,,,
81.622,0.06742,0.01846,,,,
81.722,0.10476,0.03327,,,,
81.822,0.14182,0.03063,,,,
81.922,0.17874,0.04894,,,,
82.022,0.21582,0.0493,,,,
82.122,0.25252,0.0663,,,,
82.222,0.28917,0.07841,,,,
82.322,0.32577,0.08872,,,,
82.422,0.36249,0.09901,,,,
82.522,0.39947,0.12965,,,,
82.622,0.43618,0.16265,,,,
82.722,0.47291,0.21086,,,,
82.822,0.50963,0.27286,,,,
82.922,0.5463,0.3605,,,,
83.022,0.58345,0.48455,,,,
83.033,0.58749,0.50106,,,,
83.034,0.58785,0.50236,,,,
83.035,0.58822,0.50368,,,,
83.045,0.59189,0.51086,,,,
83.055,0.59505,0.5152,,,,
83.065,0.59737,0.53016,,,,
83.075,0.59931,0.54796,,,,
83.085,0.60133,0.54868,,,,
83.095,0.60302,0.55358,,,,
83.105,0.60447,0.56114,,,,
83.115,0.60617,0.57495,,,,
83.125,0.60861,0.59124,,,,
83.135,0.61196,0.61116,,,,
83.145,0.61607,0.63146,,,,
83.155,0.62063,0.65397,,,,
83.165,0.62535,0.67775,,,,
83.175,0.63002,0.70309,,,,
83.185,0.63449,0.72774,,,,
83.195,0.63874,0.74914,,,,
83.205,0.64279,0.77226,,,,
83.215,0.64669,0.79593,,,,
83.225,0.6505,0.8237,,,,
83.235,0.65428,0.85391,,,,
83.245,0.65806,0.87897,,,,
83.255,0.66188,0.90003,,,,
83.265,0.6657,0.92442,,,,
83.275,0.66949,0.94921,,,,
83.285,0.67323,0.97507,,,,
83.295,0.67691,1.00562,,,,
83.305,0.68054,1.03656,,,,
83.315,0.68415,1.06557,,,,
83.325,0.68777,1.09265,,,,
83.335,0.69144,1.12216,,,,
83.345,0.69517,1.15384,,,,
83.355,0.69894,1.1924,,,,
83.365,0.70273,1.22985,,,,
83.375,0.7065,1.26553,,,,
83.385,0.71021,1.30051,,,,
83.395,0.71385,1.33597,,,,
83.405,0.71744,1.37364,,,,
83.415,0.72101,1.41238,,,,
83.425,0.72459,1.45657,,,,
83.435,0.72824,1.49939,,,,
83.445,0.73197,1.54151,,,,
83.455,0.73575,1.58461,,,,
83.465,0.73956,1.62925,,,,
83.475,0.74337,1.67295,,,,
83.485,0.74715,1.72044,,,,
83.495,0.75087,1.77316,,,,
83.505,0.75452,1.82543,,,,
83.515,0.75813,1.87557,,,,
83.525,0.76174,1.92805,,,,
83.535,0.76538,1.98362,,,,
83.545,0.76907,2.03707,,,,
83.555,0.7728,2.09402,,,,
83.565,0.77654,2.15352,,,,
83.575,0.78027,2.20937,,,,
83.585,0.78397,2.26775,,,,
83.595,0.78764,2.32667,,,,
83.605,0.79126,2.38897,,,,
83.615,0.79485,2.45427,,,,
83.625,0.79844,2.5243,,,,
83.635,0.80207,2.59158,,,,
83.645,0.80575,2.66143,,,,
83.655,0.80947,2.73827,,,,
83.665,0.81321,2.81195,,,,
83.675,0.81694,2.88712,,,,
83.685,0.82067,2.96418,,,,
83.695,0.82437,3.04105,,,,
83.705,0.82805,3.11743,,,,
83.715,0.83171,3.19905,,,,
83.725,0.83536,3.28138,,,,
83.735,0.83903,3.36537,,,,
83.745,0.84271,3.45607,,,,
83.755,0.84639,3.54742,,,,
83.765,0.85004,3.63541,,,,
83.775,0.85367,3.72468,,,,
83.785,0.85727,3.81676,,,,
83.795,0.86085,3.90816,,,,
83.805,0.86443,4.00039,,,,
83.815,0.86806,4.09744,,,,
83.825,0.87175,4.19798,,,,
83.835,0.87548,4.30313,,,,
83.845,0.87923,4.41168,,,,
83.855,0.88297,4.51983,,,,
83.865,0.88669,4.62782,,,,
83.875,0.89036,4.74511,,,,
83.885,0.89399,4.86071,,,,
83.895,0.8976,4.97716,,,,
83.905,0.90122,5.09504,,,,
83.915,0.90487,5.21376,,,,
83.925,0.9086,5.33049,,,,
83.935,0.91239,5.45486,,,,
83.945,0.9162,5.58354,,,,
83.955,0.91997,5.71419,,,,
83.965,0.92368,5.84558,,,,
83.975,0.92732,5.9784,,,,
83.985,0.93092,6.10718,,,,
83.995,0.93451,6.2389,,,,
84.005,0.93813,6.37734,,,,
84.015,0.9418,6.51554,,,,
84.025,0.94555,6.65687,,,,
84.035,0.94936,6.8044,,,,
84.045,0.95318,6.95592,,,,
84.055,0.95695,7.10844,,,,
84.065,0.96064,7.26318,,,,
84.075,0.96426,7.41497,,,,
84.085,0.96783,7.56414,,,,
84.095,0.97137,7.71435,,,,
84.105,0.97493,7.87187,,,,
84.115,0.97854,8.03387,,,,
84.125,0.98223,8.19884,,,,
84.135,0.98598,8.3671,,,,
84.145,0.98976,8.54113,,,,
84.155,0.99355,8.71807,,,,
84.165,0.9973,8.89527,,,,
84.175,1.00098,9.06791,,,,
84.185,1.00459,9.23851,,,,
84.195,1.00815,9.4151,,,,
84.205,1.01172,9.59558,,,,
84.215,1.01533,9.78457,,,,
84.225,1.01902,9.97626,,,,
84.235,1.02275,10.16607,,,,
84.245,1.0265,10.362,,,,
84.255,1.03024,10.56021,,,,
84.265,1.03395,10.75391,,,,
84.275,1.03763,10.94652,,,,
84.285,1.04125,11.13842,,,,
84.295,1.04483,11.33069,,,,
84.305,1.04842,11.53078,,,,
84.315,1.05205,11.74249,,,,
84.325,1.05573,11.95613,,,,
84.335,1.05945,12.17553,,,,
84.345,1.06319,12.3991,,,,
84.355,1.06691,12.62147,,,,
84.365,1.07062,12.83878,,,,
84.375,1.07429,13.05,,,,
84.385,1.07792,13.2626,,,,
84.395,1.08155,13.4789,,,,
84.405,1.08519,13.70592,,,,
84.415,1.08886,13.93958,,,,
84.425,1.09255,14.1732,,,,
84.435,1.09626,14.41382,,,,
84.445,1.09996,14.65687,,,,
84.455,1.10364,14.89683,,,,
84.465,1.1073,15.13744,,,,
84.475,1.11094,15.37698,,,,
84.485,1.11458,15.6175,,,,
84.495,1.11826,15.86232,,,,
84.505,1.122,16.1155,,,,
84.515,1.12579,16.37449,,,,
84.525,1.12958,16.63882,,,,
84.535,1.13336,16.90869,,,,
84.545,1.13709,17.17901,,,,
84.555,1.14077,17.44637,,,,
84.565,1.1444,17.71155,,,,
84.575,1.14798,17.97212,,,,
84.585,1.15155,18.22798,,,,
84.595,1.15517,18.48989,,,,
84.605,1.15887,18.75857,,,,
84.615,1.16263,19.0377,,,,
84.625,1.16642,19.32402,,,,
84.635,1.17019,19.61288,,,,
84.645,1.17389,19.89658,,,,
84.655,1.17752,20.17988,,,,
84.665,1.1811,20.46049,,,,
84.675,1.18465,20.73897,,,,
84.685,1.18822,21.01996,,,,
84.695,1.19185,21.30847,,,,
84.705,1.19556,21.60255,,,,
84.715,1.19933,21.90167,,,,
84.725,1.20313,22.20814,,,,
84.735,1.20689,22.51893,,,,
84.745,1.21059,22.82604,,,,
84.755,1.21422,23.12493,,,,
84.765,1.21779,23.42405,,,,
84.775,1.22134,23.72464,,,,
84.785,1.22489,24.0255,,,,
84.795,1.22851,24.3345,,,,
84.805,1.2322,24.65025,,,,
84.815,1.23596,24.97506,,,,
84.825,1.23976,25.30149,,,,
84.835,1.24354,25.62522,,,,
84.845,1.24727,25.94736,,,,
84.855,1.25096,26.26963,,,,
84.865,1.25458,26.59175,,,,
84.875,1.25815,26.91284,,,,
84.885,1.26171,27.23779,,,,
84.895,1.26531,27.56842,,,,
84.905,1.26897,27.90954,,,,
84.915,1.27271,28.25928,,,,
84.925,1.27647,28.61118,,,,
84.935,1.28023,28.96077,,,,
84.945,1.28397,29.3081,,,,
84.955,1.28766,29.65147,,,,
84.965,1.2913,29.99103,,,,
84.975,1.2949,30.3321,,,,
84.985,1.29849,30.67661,,,,
84.995,1.30212,31.02794,,,,
85.005,1.30581,31.39203,,,,
85.015,1.30957,31.76354,,,,
85.025,1.31335,32.13363,,,,
85.035,1.31711,32.50154,,,,
85.045,1.32085,32.868,,,,
85.055,1.32455,33.22655,,,,
85.065,1.32821,33.58127,,,,
85.075,1.33186,33.93998,,,,
85.085,1.33553,34.30366,,,,
85.095,1.33921,34.67467,,,,
85.105,1.34292,35.05474,,,,
85.115,1.34663,35.4311,,,,
85.125,1.35032,35.80178,,,,
85.135,1.35399,36.17019,,,,
85.145,1.35763,36.53682,,,,
85.155,1.36126,36.90445,,,,
85.165,1.36488,37.27023,,,,
85.175,1.36853,37.63625,,,,
85.185,1.37223,38.00529,,,,
85.195,1.37596,38.38287,,,,
85.205,1.37971,38.76549,,,,
85.215,1.38343,39.15189,,,,
85.225,1.38709,39.53546,,,,
85.235,1.39071,39.91032,,,,
85.245,1.3943,40.28101,,,,
85.255,1.39788,40.64933,,,,
85.265,1.40147,41.01669,,,,
85.275,1.4051,41.39198,,,,
85.285,1.4088,41.77356,,,,
85.295,1.41256,42.16547,,,,
85.305,1.41633,42.5633,,,,
85.315,1.42008,42.95535,,,,
85.325,1.42378,43.34071,,,,
85.335,1.42742,43.71873,,,,
85.345,1.43102,44.09813,,,,
85.355,1.43461,44.47304,,,,
85.365,1.43822,44.84776,,,,
85.375,1.44187,45.22487,,,,
85.385,1.44558,45.60616,,,,
85.395,1.44933,45.98861,,,,
85.405,1.4531,46.3687,,,,
85.415,1.45685,46.75021,,,,
85.425,1.46055,47.12825,,,,
85.435,1.46418,47.50331,,,,
85.445,1.46776,47.87536,,,,
85.455,1.47131,48.24734,,,,
85.465,1.47489,48.61771,,,,
85.475,1.47854,48.99514,,,,
85.485,1.48227,49.38305,,,,
85.495,1.48606,49.77487,,,,
85.505,1.48987,50.16666,,,,
85.515,1.49367,50.5558,,,,
85.525,1.49744,50.93946,,,,
85.535,1.50115,51.32225,,,,
85.545,1.50481,51.70107,,,,
85.555,1.50842,52.07606,,,,
85.565,1.51203,52.44864,,,,
85.575,1.51568,52.82639,,,,
85.585,1.51938,53.20657,,,,
85.595,1.52312,53.58758,,,,
85.605,1.52686,53.96803,,,,
85.615,1.53058,54.34161,,,,
85.625,1.53427,54.70776,,,,
85.635,1.53793,55.07256,,,,
85.645,1.54155,55.43193,,,,
85.655,1.54513,55.78859,,,,
85.665,1.54872,56.14907,,,,
85.675,1.55236,56.52291,,,,
85.685,1.55606,56.90898,,,,
85.695,1.55979,57.29587,,,,
85.705,1.56354,57.67874,,,,
85.715,1.56727,58.05681,,,,
85.725,1.57098,58.42601,,,,
85.735,1.57466,58.78453,,,,
85.745,1.5783,59.13792,,,,
85.755,1.58193,59.49445,,,,
85.765,1.58558,59.85595,,,,
85.775,1.58924,60.22548,,,,
85.785,1.59293,60.60014,,,,
85.795,1.59662,60.97598,,,,
85.805,1.6003,61.34429,,,,
85.815,1.60395,61.70512,,,,
85.825,1.60759,62.05735,,,,
85.835,1.61121,62.40469,,,,
85.845,1.61483,62.74632,,,,
85.855,1.61848,63.09091,,,,
85.865,1.62217,63.44939,,,,
85.875,1.6259,63.81408,,,,
85.885,1.62964,64.18556,,,,
85.895,1.63336,64.55602,,,,
85.905,1.63705,64.91914,,,,
85.915,1.6407,65.27747,,,,
85.925,1.64432,65.63039,,,,
85.935,1.64792,65.97462,,,,
85.945,1.65153,66.31599,,,,
85.955,1.65519,66.66216,,,,
85.965,1.65891,67.01569,,,,
85.975,1.6627,67.37811,,,,
85.985,1.66651,67.7467,,,,
85.995,1.67029,68.11271,,,,
86.005,1.674,68.46992,,,,
86.015,1.67764,68.81802,,,,
86.025,1.68124,69.16338,,,,
86.035,1.68483,69.50378,,,,
86.045,1.68845,69.84296,,,,
86.055,1.69212,70.19044,,,,
86.065,1.69587,70.54694,,,,
86.075,1.69966,70.90807,,,,
86.085,1.70346,71.26562,,,,
86.095,1.70723,71.61848,,,,
86.105,1.71091,71.96458,,,,
86.115,1.71453,72.30146,,,,
86.125,1.71809,72.63384,,,,
86.135,1.72163,72.96153,,,,
86.145,1.7252,73.29684,,,,
86.155,1.72885,73.64339,,,,
86.165,1.73258,73.99632,,,,
86.175,1.73637,74.3533,,,,
86.185,1.74018,74.71005,,,,
86.195,1.74396,75.05792,,,,
86.205,1.74769,75.39709,,,,
86.215,1.75135,75.72591,,,,
86.225,1.75495,76.0497,,,,
86.235,1.75849,76.37272,,,,
86.245,1.76204,76.69941,,,,
86.255,1.76565,77.03743,,,,
86.265,1.76933,77.38615,,,,
86.275,1.77306,77.73828,,,,
86.285,1.77682,78.08893,,,,
86.295,1.78056,78.42878,,,,
86.305,1.78426,78.76247,,,,
86.315,1.78792,79.08911,,,,
86.325,1.79154,79.40857,,,,
86.335,1.79512,79.72351,,,,
86.345,1.79871,80.0444,,,,
86.355,1.80233,80.38123,,,,
86.365,1.80601,80.72656,,,,
86.375,1.80972,81.07365,,,,
86.385,1.81345,81.41682,,,,
86.395,1.81718,81.75803,,,,
86.405,1.82088,82.08852,,,,
86.415,1.82455,82.40994,,,,
86.425,1.82819,82.72312,,,,
86.435,1.83182,83.03795,,,,
86.445,1.83548,83.36234,,,,
86.455,1.83917,83.70011,,,,
86.465,1.84288,84.04295,,,,
86.475,1.84658,84.38258,,,,
86.485,1.85026,84.71926,,,,
86.495,1.85392,85.04848,,,,
86.505,1.85756,85.3727,,,,
86.515,1.86121,85.69076,,,,
86.525,1.86486,86.00998,,,,
86.535,1.86856,86.33553,,,,
86.545,1.87232,86.67136,,,,
86.555,1.87614,87.01941,,,,
86.565,1.87995,87.36941,,,,
86.575,1.88373,87.71587,,,,
86.585,1.88744,88.0554,,,,
86.595,1.8911,88.38183,,,,
86.605,1.89471,88.69918,,,,
86.615,1.89829,89.00399,,,,
86.625,1.90188,89.30834,,,,
86.635,1.90551,89.61607,,,,
86.645,1.9092,89.9326,,,,
86.655,1.91296,90.26093,,,,
86.665,1.91674,90.6014,,,,
86.675,1.92049,90.94292,,,,
86.685,1.92418,91.27331,,,,
86.695,1.92781,91.58966,,,,
86.705,1.93139,91.89738,,,,
86.715,1.93495,92.1993,,,,
86.725,1.93853,92.50657,,,,
86.735,1.94217,92.82159,,,,
86.745,1.94587,93.14207,,,,
86.755,1.94964,93.47075,,,,
86.765,1.95342,93.80433,,,,
86.775,1.95719,94.13599,,,,
86.785,1.9609,94.46001,,,,
86.795,1.96454,94.77061,,,,
86.805,1.96812,95.06856,,,,
86.815,1.97166,95.35963,,,,
86.825,1.97521,95.65549,,,,
86.835,1.97882,95.95621,,,,
86.845,1.98252,96.27214,,,,
86.855,1.98628,96.59869,,,,
86.865,1.99005,96.92805,,,,
86.875,1.9938,97.25103,,,,
86.885,1.9975,97.56323,,,,
86.895,2.00117,97.86848,,,,
86.905,2.0048,98.16532,,,,
86.915,2.00841,98.4613,,,,
86.925,2.01201,98.76318,,,,
86.935,2.01565,99.07177,,,,
86.945,2.01934,99.38319,,,,
86.955,2.02308,99.69972,,,,
86.965,2.02683,100.01671,,,,
86.975,2.03055,100.32924,,,,
86.985,2.03425,100.63518,,,,
86.995,2.03789,100.9352,,,,
87.005,2.0415,101.22714,,,,
87.015,2.0451,101.52084,,,,
87.025,2.04873,101.82307,,,,
87.035,2.05242,102.13438,,,,
87.045,2.05617,102.45702,,,,
87.052,2.05883,102.68389,,,,
87.053,2.05921,102.71619,,,,
87.054,2.05958,102.74854,,,,
87.154,2.05653,99.95439,,,,
87.21,2.03384,94.90631,,,,
87.273,2.00918,89.89381,,,,
87.344,1.98279,84.89195,,,,
87.42,1.95496,79.85976,,,,
87.499,1.9257,74.83199,,,,
87.582,1.89483,69.81489,,,,
87.669,1.86253,64.80268,,,,
87.762,1.82868,59.77358,,,,
87.859,1.79307,54.73058,,,,
87.959,1.75632,49.79651,,,,
88.059,1.71935,45.12025,,,,
88.159,1.68256,40.73913,,,,
88.259,1.64575,36.60262,,,,
88.359,1.60902,32.71386,,,,
88.459,1.57228,29.07191,,,,
88.559,1.53542,25.66887,,,,
88.659,1.49866,22.49831,,,,
88.759,1.46208,19.5967,,,,
88.859,1.42545,16.93111,,,,
88.959,1.3886,14.49624,,,,
89.059,1.35165,12.2909,,,,
89.159,1.31477,10.32744,,,,
89.259,1.27813,8.60389,,,,
89.359,1.24141,7.07799,,,,
89.459,1.20472,5.74896,,,,
89.559,1.16784,4.59899,,,,
89.659,1.13105,3.63215,,,,
89.759,1.09426,2.83541,,,,
89.859,1.05763,2.1778,,,,
89.959,1.02078,1.65417,,,,
90.059,0.98382,1.23452,,,,
90.159,0.94703,0.92233,,,,
90.259,0.91011,0.68553,,,,
90.359,0.87356,0.50736,,,,
90.459,0.83702,0.3744,,,,
90.559,0.79995,0.27198,,,,
90.659,0.76317,0.20466,,,,
90.759,0.72618,0.16141,,,,
90.859,0.68966,0.12386,,,,
90.959,0.65277,0.10028,,,,
91.059,0.61593,0.07344,,,,
91.137,0.58743,0.07687,,,,
91.138,0.58706,0.07652,,,,
91.139,0.58668,0.07612,,,,
91.239,0.58827,0.09378,,,,
91.339,0.62939,0.1253,,,,
91.439,0.66681,0.17153,,,,
91.539,0.70378,0.25962,,,,
91.639,0.74063,0.35267,,,,
91.739,0.77758,0.49922,,,,
91.74,0.77795,0.50086,,,,
91.741,0.77832,0.50246,,,,
91.742,0.77869,0.50404,,,,
91.743,0.77907,0.50563,,,,
91.744,0.77944,0.50729,,,,
91.745,0.77981,0.50943,,,,
91.746,0.78019,0.51294,,,,
91.747,0.78057,0.51888,,,,
91.748,0.78096,0.52791,,,,
91.749,0.78138,0.53994,,,,
91.75,0.78182,0.55444,,,,
91.751,0.7823,0.57078,,,,
91.752,0.78283,0.58866,,,,
91.753,0.78342,0.60805,,,,
91.754,0.78409,0.62912,,,,
91.755,0.78486,0.65206,,,,
91.756,0.78573,0.677,,,,
91.757,0.78672,0.70402,,,,
91.758,0.78786,0.73308,,,,
91.759,0.78915,0.76402,,,,
91.76,0.79062,0.79667,,,,
91.761,0.79228,0.83123,,,,
91.762,0.79415,0.86822,,,,
91.763,0.79624,0.90798,,,,
91.764,0.79858,0.9506,,,,
91.765,0.80119,0.99635,,,,
91.766,0.80407,1.04558,,,,
91.767,0.80725,1.09874,,,,
91.768,0.81075,1.15652,,,,
91.769,0.81457,1.2196,,,,
91.77,0.81875,1.28855,,,,
91.771,0.82328,1.36404,,,,
91.772,0.82819,1.44677,,,,
91.773,0.8335,1.5378,,,,
91.774,0.83921,1.63846,,,,
91.775,0.84534,1.75023,,,,
91.776,0.85191,1.87489,,,,
91.777,0.85892,2.01431,,,,
91.778,0.8664,2.17041,,,,
91.779,0.87435,2.34527,,,,
91.78,0.88278,2.54104,,,,
91.781,0.89171,2.76017,,,,
91.782,0.90115,3.00557,,,,
91.783,0.9111,3.28045,,,,
91.784,0.92157,3.58821,,,,
91.785,0.93258,3.93224,,,,
91.786,0.94413,4.31582,,,,
91.787,0.95623,4.74231,,,,
91.788,0.96889,5.21542,,,,
91.789,0.98212,5.73932,,,,
91.79,0.99591,6.31824,,,,
91.791,1.01028,6.9564,,,,
91.792,1.02524,7.65806,,,,
91.793,1.04078,8.42737,,,,
91.794,1.05692,9.26834,,,,
91.795,1.07365,10.18501,,,,
91.796,1.09098,11.18141,,,,
91.797,1.10892,12.26167,,,,
91.798,1.12747,13.42985,,,,
91.799,1.14662,14.68966,,,,
91.8,1.16639,16.04446,,,,
91.801,1.18678,17.49739,,,,
91.802,1.20777,19.05116,,,,
91.803,1.22939,20.70837,,,,
91.804,1.25162,22.47172,,,,
91.805,1.27446,24.34371,,,,
91.806,1.29791,26.32609,,,,
91.807,1.32198,28.41953,,,,
91.808,1.34666,30.62419,,,,
91.809,1.37194,32.94009,,,,
91.81,1.39783,35.36722,,,,
91.811,1.42431,37.90565,,,,
91.812,1.45139,40.55463,,,,
91.813,1.47905,43.31148,,,,
91.814,1.5073,46.17166,,,,
91.815,1.53611,49.12966,,,,
91.816,1.56548,52.17973,,,,
91.817,1.59538,55.31631,,,,
91.818,1.62581,58.53363,,,,
91.819,1.65674,61.8254,,,,
91.82,1.68814,65.18495,,,,
91.821,1.72,68.60522,,,,
91.822,1.75229,72.07839,,,,
91.823,1.78498,75.59634,,,,
91.824,1.81804,79.15134,,,,
91.825,1.85146,82.73618,,,,
91.826,1.8852,86.34418,,,,
91.827,1.91924,89.96902,,,,
91.828,1.95355,93.60439,,,,
91.829,1.98812,97.24418,,,,
91.83,2.02293,100.88246,,,,
91.831,2.05794,104.51347,,,,
91.832,2.09315,108.13161,,,,
91.833,2.12853,111.73167,,,,
91.834,2.16406,115.30916,,,,
91.835,2.19975,118.86018,,,,
91.836,2.23556,122.38098,,,,
91.837,2.27148,125.86795,,,,
91.838,2.30752,129.31758,,,,
91.839,2.34364,132.72643,,,,
91.84,2.37986,136.09132,,,,
91.841,2.41615,139.40935,,,,
91.842,2.45252,142.67796,,,,
91.843,2.48895,145.89478,,,,
91.844,2.52544,149.0576,,,,
91.845,2.56199,152.16446,,,,
91.846,2.59859,155.21384,,,,
91.847,2.63524,158.20459,,,,
91.848,2.67194,161.13589,,,,
91.849,2.70868,164.00703,,,,
91.85,2.74547,166.81737,,,,
91.851,2.78229,169.56619,,,,
91.852,2.81915,172.25266,,,,
91.853,2.85605,174.87601,,,,
91.854,2.89298,177.43616,,,,
91.855,2.92995,179.93346,,,,
91.856,2.96695,182.36853,,,,
91.857,3.00398,184.74245,,,,
91.858,3.04104,187.0565,,,,
91.859,3.07813,189.3119,,,,
91.86,3.11524,191.51001,,,,
91.861,3.15239,193.65234,,,,
91.862,3.18955,195.74065,,,,
91.863,3.22674,197.77652,,,,
91.864,3.26396,199.76164,,,,
91.865,3.3012,201.69759,,,,
91.866,3.33845,203.58603,,,,
91.867,3.37573,205.42853,,,,
91.868,3.41302,207.22643,,,,
91.869,3.45032,208.98103,,,,
91.87,3.48764,210.69382,,,,
91.871,3.52498,212.3665,,,,
91.872,3.56232,214.00111,,,,
91.873,3.59967,215.5997,,,,
91.874,3.63703,217.16406,,,,
91.875,3.67439,218.69563,,,,
91.876,3.71176,220.1956,,,,
91.877,3.74913,221.66502,,,,
91.878,3.78649,223.10458,,,,
91.879,3.82386,224.51501,,,,
91.88,3.86123,225.89737,,,,
91.881,3.89859,227.2527,,,,
91.882,3.93595,228.58099,,,,
91.883,3.9733,229.8795,,,,
91.884,4.01064,231.14331,,,,
91.885,4.04798,232.36766,,,,
91.886,4.0853,233.52596,,,,
91.887,4.12262,234.47229,,,,
91.888,4.15992,234.9287,,,,
91.889,4.19722,234.66684,,,,
91.89,4.2345,233.59523,,,,
91.891,4.27177,231.71303,,,,
91.892,4.30902,229.08174,,,,
91.893,4.34626,225.78282,,,,
91.894,4.38349,221.89713,,,,
91.895,4.42071,217.50151,,,,
91.896,4.45791,212.65799,,,,
91.897,4.49509,207.42371,,,,
91.898,4.53227,201.85403,,,,
91.899,4.56943,195.99681,,,,
91.9,4.60658,189.89717,,,,
91.901,4.64371,183.59912,,,,
91.902,4.68084,177.14183,,,,
91.903,4.71795,170.56143,,,,
91.904,4.75506,163.89348,,,,
91.905,4.79215,157.17061,,,,
91.906,4.82924,150.42493,,,,
91.907,4.86631,143.68578,,,,
91.908,4.90338,136.9781,,,,
91.909,4.94044,130.32643,,,,
91.91,4.9775,123.7511,,,,
91.911,5.01454,117.27023,,,,
91.912,5.05158,110.90157,,,,
91.913,5.08861,104.65856,,,,
91.914,5.12564,98.55327,,,,
91.915,5.16265,92.5971,,,,
91.916,5.19966,86.79929,,,,
91.917,5.23666,81.16869,,,,
91.918,5.27366,75.71177,,,,
91.919,5.31065,70.43316,,,,
91.92,5.34763,65.33752,,,,
91.921,5.3846,60.4278,,,,
91.922,5.42157,55.70668,,,,
91.923,5.45853,51.17632,,,,
91.924,5.49548,46.83689,,,,
91.925,5.53243,42.68825,,,,
91.926,5.56937,38.72984,,,,
91.927,5.60631,34.96095,,,,
91.928,5.64324,31.38109,,,,
91.929,5.68016,27.98854,,,,
91.93,5.71708,24.78037,,,,
91.931,5.75399,21.75312,,,,
91.932,5.79089,18.90266,,,,
91.933,5.8278,16.2246,,,,
91.934,5.86469,13.71409,,,,
91.935,5.90158,11.36532,,,,
91.936,5.93847,9.17241,,,,
91.937,5.97534,7.13001,,,,
91.938,6.01222,5.23309,,,,
91.939,6.04909,3.47732,,,,
91.94,6.08595,1.85794,,,,
91.941,6.12281,0.36928,,,,
91.942,6.15966,-0.99424,,,,
91.943,6.19651,-2.23834,,,,
91.944,6.23336,-3.36865,,,,
91.945,6.2702,-4.39056,,,,
91.946,6.30703,-5.30949,,,,
91.947,6.34387,-6.13076,,,,
91.948,6.3807,-6.85947,,,,
91.949,6.41752,-7.50008,,,,
91.95,6.45435,-8.05687,,,,
91.951,6.49117,-8.5345,,,,
91.952,6.52799,-8.9377,,,,
91.953,6.56481,-9.27131,,,,
91.954,6.60162,-9.54062,,,,
91.955,6.63844,-9.75075,,,,
91.956,6.67525,-9.9063,,,,
91.957,6.71206,-10.0117,,,,
91.958,6.74886,-10.07115,,,,
91.959,6.78567,-10.0881,,,,
