Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"27.73300","0.15721","-0.01087"
"27.83300","0.18618","0.01720"
"27.93300","0.21533","0.05174"
"28.03300","0.24475","0.10211"
"28.13300","0.27411","0.16112"
"28.23300","0.30352","0.23472"
"28.33300","0.33279","0.32913"
"28.43300","0.36191","0.44125"
"28.53300","0.39108","0.58365"
"28.63300","0.42036","0.74473"
"28.73300","0.44990","0.94114"
"28.83300","0.47905","1.16782"
"28.93300","0.50839","1.42009"
"29.03300","0.53759","1.72310"
"29.13300","0.56693","2.05877"
"29.23300","0.59611","2.44395"
"29.33300","0.62551","2.86438"
"29.43300","0.65491","3.33454"
"29.53300","0.68396","3.85613"
"29.63300","0.71314","4.45105"
"29.73300","0.74280","5.10969"
"29.83300","0.77195","5.82581"
"29.93300","0.80108","6.62574"
"30.03300","0.83032","7.51040"
"30.13300","0.85954","8.47792"
"30.23300","0.88898","9.56944"
"30.33300","0.91836","10.76327"
"30.43300","0.94778","12.06956"
"30.53300","0.97675","13.48997"
"30.63300","1.00583","15.03473"
"30.72000","1.03146","16.48701"
"30.72100","1.03174","16.50318"
"30.72200","1.03203","16.51948"
"30.82200","1.04177","16.69718"
"30.92200","1.04043","16.31888"
"31.02200","1.03934","16.05500"
"31.12200","1.03867","15.87671"
"31.22200","1.03834","15.73893"
"31.32200","1.03819","15.63927"
"31.42200","1.03819","15.55501"
"31.52200","1.03819","15.47127"
"31.62200","1.03809","15.41065"
"31.72200","1.03809","15.35857"
"31.82200","1.03809","15.29856"
"31.92200","1.03809","15.24737"
"32.02200","1.03809","15.20365"
"32.12200","1.03809","15.16342"
"32.22200","1.03809","15.11547"
"32.32200","1.03809","15.09020"
"32.42200","1.03809","15.04779"
"32.52200","1.03809","15.01149"
"32.62200","1.03809","14.98592"
"32.72200","1.03809","14.95272"
"32.82200","1.03809","14.92669"
"32.92200","1.03809","14.90122"
"33.02200","1.03809","14.87181"
"33.12200","1.03809","14.85229"
"33.22200","1.03809","14.82439"
"33.32200","1.03809","14.79294"
"33.42200","1.03809","14.78161"
"33.52200","1.03809","14.75694"
"33.62200","1.03809","14.73302"
"33.72200","1.03800","14.71431"
"33.82200","1.03801","14.70025"
"33.92200","1.03806","14.67895"
"34.02200","1.03806","14.66125"
"34.12200","1.03807","14.64071"
"34.22200","1.03809","14.62516"
"34.32200","1.03809","14.60054"
"34.42200","1.03809","14.58997"
"34.52200","1.03809","14.57930"
"34.62200","1.03809","14.56320"
"34.72200","1.03809","14.55123"
"34.82200","1.03809","14.53090"
"34.92200","1.03809","14.51715"
"35.02200","1.03809","14.49804"
"35.12200","1.03809","14.48245"
"35.22200","1.03809","14.47787"
"35.32200","1.03809","14.45980"
"35.42200","1.03809","14.44919"
"35.52200","1.03809","14.43575"
"35.62200","1.03809","14.42349"
"35.72200","1.03809","14.40273"
"35.82200","1.03809","14.39168"
"35.92200","1.03809","14.38916"
"36.02200","1.03809","14.37404"
"36.12200","1.03809","14.35580"
"36.22200","1.03809","14.34495"
"36.32200","1.03809","14.33850"
"36.42200","1.03809","14.32319"
"36.52200","1.03809","14.31265"
"36.62200","1.03809","14.30651"
"36.72200","1.03809","14.29053"
"36.82200","1.03809","14.28530"
"36.92200","1.03809","14.26738"
"37.02200","1.03809","14.26287"
"37.12200","1.03809","14.25085"
"37.22200","1.03809","14.24652"
"37.32200","1.03809","14.23792"
"37.42200","1.03809","14.21830"
"37.52200","1.03809","14.21690"
"37.62200","1.03809","14.20088"
"37.72200","1.03809","14.19530"
"37.82200","1.03809","14.18184"
"37.92200","1.03809","14.17921"
"38.02200","1.03809","14.17031"
"38.12200","1.03809","14.15916"
"38.22200","1.03809","14.14791"
"38.32200","1.03809","14.14356"
"38.42200","1.03809","14.12745"
"38.52200","1.03809","14.12532"
"38.62200","1.03809","14.11301"
"38.72200","1.03809","14.10279"
"38.82200","1.03809","14.10403"
"38.92200","1.03809","14.08977"
"39.02200","1.03809","14.07561"
"39.12200","1.03809","14.07288"
"39.22200","1.03809","14.06163"
"39.32200","1.03809","14.06445"
"39.42200","1.03809","14.04470"
"39.52200","1.03809","14.04745"
"39.62200","1.03809","14.03250"
"39.72200","1.03809","14.02372"
"39.82200","1.03809","14.01588"
"39.92200","1.03809","14.01017"
"40.02200","1.03809","14.00309"
"40.12200","1.03809","13.99766"
"40.22200","1.03809","13.99289"
"40.32200","1.03809","13.98506"
"40.42200","1.03809","13.98085"
"40.52200","1.03809","13.97337"
"40.62200","1.03809","13.96949"
"40.72200","1.03809","13.95888"
"40.82200","1.03809","13.94983"
"40.92200","1.03809","13.94574"
"41.02200","1.03809","13.94083"
"41.12200","1.03809","13.93366"
"41.22200","1.03809","13.92646"
"41.32200","1.03809","13.92233"
"41.42200","1.03809","13.91361"
"41.52200","1.03809","13.89845"
"41.62200","1.03809","13.89398"
"41.72200","1.03809","13.88900"
"41.82200","1.03809","13.88163"
"41.92200","1.03809","13.87785"
"42.02200","1.03809","13.86960"
"42.12200","1.03809","13.86569"
"42.22200","1.03809","13.86061"
"42.32200","1.03809","13.85575"
"42.42200","1.03809","13.85188"
"42.52200","1.03809","13.84005"
"42.62200","1.03809","13.84260"
"42.72200","1.03809","13.83440"
"42.82200","1.03809","13.82320"
"42.92200","1.03809","13.81582"
"43.02200","1.03809","13.81188"
"43.12200","1.03809","13.81444"
"43.22200","1.03809","13.81161"
"43.32200","1.03809","13.80249"
"43.42200","1.03809","13.78912"
"43.52200","1.03809","13.79364"
"43.62200","1.03809","13.78705"
"43.72200","1.03809","13.77854"
"43.82200","1.03809","13.76956"
"43.92200","1.03809","13.76179"
"44.02200","1.03809","13.75752"
"44.12200","1.03809","13.75548"
"44.22200","1.03809","13.74467"
"44.32200","1.03809","13.75146"
"44.42200","1.03809","13.74391"
"44.52200","1.03809","13.72770"
"44.62200","1.03809","13.73421"
"44.72200","1.03809","13.71471"
"44.82200","1.03809","13.71385"
"44.92200","1.03809","13.71750"
"45.02200","1.03809","13.71151"
"45.12200","1.03809","13.70242"
"45.22200","1.03809","13.69700"
"45.32200","1.03809","13.68605"
"45.42200","1.03809","13.68676"
"45.52200","1.03809","13.68320"
"45.62200","1.03809","13.68109"
"45.72200","1.03809","13.67650"
"45.82200","1.03809","13.67029"
"45.92200","1.03809","13.65801"
"46.02200","1.03809","13.66183"
"46.12200","1.03809","13.65575"
"46.22200","1.03809","13.65168"
"46.32200","1.03809","13.63748"
"46.42200","1.03809","13.64274"
"46.52200","1.03809","13.63585"
"46.62200","1.03809","13.62582"
"46.72200","1.03809","13.62309"
"46.82200","1.03809","13.61772"
"46.92200","1.03809","13.61324"
"47.02200","1.03809","13.60337"
"47.12200","1.03809","13.61448"
"47.22200","1.03809","13.59546"
"47.32200","1.03809","13.59921"
"47.42200","1.03809","13.58409"
"47.52200","1.03809","13.58592"
"47.62200","1.03809","13.58611"
"47.72200","1.03809","13.58843"
"47.82200","1.03809","13.58066"
"47.92200","1.03809","13.57659"
"48.02200","1.03809","13.56208"
"48.12200","1.03809","13.56198"
"48.22200","1.03809","13.56024"
"48.32200","1.03809","13.54801"
"48.42200","1.03809","13.54806"
"48.52200","1.03809","13.54736"
"48.62200","1.03809","13.54847"
"48.72200","1.03809","13.53542"
"48.82200","1.03809","13.53096"
"48.92200","1.03809","13.53701"
"49.02200","1.03809","13.51867"
"49.12200","1.03809","13.50664"
"49.22200","1.03809","13.51426"
"49.32200","1.03809","13.51610"
"49.42200","1.03809","13.50597"
"49.52200","1.03809","13.50473"
"49.62200","1.03809","13.49203"
"49.72200","1.03809","13.49327"
"49.82200","1.03809","13.48749"
"49.92200","1.03809","13.48291"
"50.02200","1.03809","13.48065"
"50.12200","1.03809","13.47514"
"50.22200","1.03809","13.47577"
"50.32200","1.03809","13.47055"
"50.42200","1.03809","13.45346"
"50.52200","1.03809","13.46025"
"50.62200","1.03809","13.45236"
"50.72100","1.03809","13.45803"
"50.72200","1.03809","13.45801"
"50.74500","1.03809","13.45827"
"50.84500","1.02606","12.57845"
"50.94500","0.99237","10.08014"
"51.04500","0.96271","8.38377"
"51.14500","0.93326","7.00096"
"51.24500","0.90400","5.85008"
"51.34500","0.87477","4.90582"
"51.44500","0.84519","4.09761"
"51.54500","0.81596","3.41553"
"51.64500","0.78687","2.83777"
"51.74500","0.75768","2.35766"
"51.84500","0.72820","1.93902"
"51.94500","0.69897","1.58072"
"52.04500","0.66951","1.27550"
"52.14500","0.64004","1.02055"
"52.24500","0.61116","0.81024"
"52.34500","0.58208","0.64266"
"52.44500","0.55251","0.49451"
"52.54500","0.52319","0.37440"
"52.64500","0.49386","0.27567"
"52.74500","0.46463","0.19451"
"52.84500","0.43550","0.13035"
"52.94500","0.40633","0.07350"
"53.04500","0.37703","0.02691"
"53.14500","0.34742","-0.00248"
"53.24500","0.31813","-0.01727"
"53.34500","0.28895","-0.03545"
"53.44500","0.25981","-0.06065"
"53.54500","0.23057","-0.06628"
"53.64500","0.20139","-0.07137"
"53.74500","0.17188","-0.08594"
"53.84500","0.14244","-0.08810"
"53.94500","0.11329","-0.08991"
"54.04500","0.08422","-0.09768"
"54.14500","0.05488","-0.10094"
"54.24500","0.02560","-0.09730"
"54.28800","0.01307","-0.10351"
"54.28900","0.01278","-0.10405"
"54.29000","0.01249","-0.10456"
"54.39000","0.01281","-0.08723"
"54.49000","0.04491","-0.09454"
"54.59000","0.07506","-0.08111"
"54.69000","0.10460","-0.06283"
"54.79000","0.13426","-0.05272"
"54.89000","0.16376","-0.03813"
"54.99000","0.19286","-0.02016"
"55.09000","0.22183","0.00233"
"55.19000","0.25111","0.03298"
"55.29000","0.28051","0.07420"
"55.39000","0.31002","0.13387"
"55.49000","0.33935","0.20097"
"55.59000","0.36856","0.28482"
"55.69000","0.39756","0.39788"
"55.79000","0.42664","0.53495"
"55.89000","0.45624","0.67653"
"55.99000","0.48569","0.87359"
"56.09000","0.51496","1.09254"
"56.19000","0.54407","1.34935"
"56.29000","0.57340","1.65963"
"56.39000","0.60249","1.98909"
"56.49000","0.63185","2.38201"
"56.59000","0.66146","2.81685"
"56.69000","0.69066","3.30725"
"56.79000","0.71963","3.86746"
"56.89000","0.74903","4.47842"
"56.99000","0.77836","5.17037"
"57.09000","0.80766","5.94771"
"57.19000","0.83687","6.80372"
"57.29000","0.86631","7.76071"
"57.39000","0.89538","8.81150"
"57.49000","0.92463","10.00554"
"57.59000","0.95414","11.30927"
"57.69000","0.98340","12.75817"
"57.79000","1.01243","14.32040"
"57.87800","1.03807","15.81118"
"57.87900","1.03836","15.82835"
"57.88000","1.03865","15.84552"
"57.98000","1.04876","16.09724"
"58.08000","1.04728","15.72812"
"58.18000","1.04611","15.48391"
"58.28000","1.04541","15.30422"
"58.38000","1.04508","15.18904"
"58.48000","1.04494","15.08713"
"58.58000","1.04494","15.01162"
"58.68000","1.04486","14.95366"
"58.78000","1.04484","14.89625"
"58.88000","1.04484","14.84406"
"58.98000","1.04484","14.79882"
"59.08000","1.04484","14.75162"
"59.18000","1.04484","14.71162"
"59.28000","1.04484","14.67636"
"59.38000","1.04484","14.63783"
"59.48000","1.04484","14.60214"
"59.58000","1.04484","14.57759"
"59.68000","1.04484","14.54491"
"59.78000","1.04484","14.52339"
"59.88000","1.04484","14.48906"
"59.98000","1.04484","14.47198"
"60.08000","1.04484","14.43855"
"60.18000","1.04484","14.42263"
"60.28000","1.04484","14.40724"
"60.38000","1.04484","14.37261"
"60.48000","1.04475","14.34896"
"60.58000","1.04480","14.34495"
"60.68000","1.04481","14.31802"
"60.78000","1.04484","14.30303"
"60.88000","1.04484","14.29131"
"60.98000","1.04484","14.26830"
"61.08000","1.04484","14.24711"
"61.18000","1.04484","14.22901"
"61.28000","1.04484","14.21938"
"61.38000","1.04484","14.19952"
"61.48000","1.04484","14.18693"
"61.58000","1.04484","14.17209"
"61.68000","1.04484","14.16257"
"61.78000","1.04484","14.14268"
"61.88000","1.04484","14.13759"
"61.98000","1.04484","14.12119"
"62.08000","1.04484","14.10331"
"62.18000","1.04484","14.09826"
"62.28000","1.04484","14.07785"
"62.38000","1.04484","14.07459"
"62.48000","1.04484","14.05464"
"62.58000","1.04484","14.04668"
"62.68000","1.04484","14.03424"
"62.78000","1.04484","14.02627"
"62.88000","1.04484","14.02174"
"62.98000","1.04484","14.00686"
"63.08000","1.04484","13.99731"
"63.18000","1.04484","13.98603"
"63.28000","1.04484","13.97937"
"63.38000","1.04484","13.96178"
"63.48000","1.04484","13.96037"
"63.58000","1.04484","13.94775"
"63.68000","1.04484","13.93452"
"63.78000","1.04484","13.93143"
"63.88000","1.04484","13.91489"
"63.98000","1.04484","13.90012"
"64.08000","1.04484","13.89781"
"64.18000","1.04484","13.89378"
"64.28000","1.04484","13.88074"
"64.38000","1.04484","13.86743"
"64.48000","1.04484","13.86293"
"64.58000","1.04484","13.86227"
"64.68000","1.04484","13.85490"
"64.78000","1.04484","13.85050"
"64.88000","1.04484","13.83595"
"64.98000","1.04484","13.82964"
"65.08000","1.04484","13.82588"
"65.18000","1.04484","13.81216"
"65.28000","1.04484","13.81234"
"65.38000","1.04484","13.80100"
"65.48000","1.04484","13.78737"
"65.58000","1.04484","13.78249"
"65.68000","1.04484","13.77739"
"65.78000","1.04484","13.77708"
"65.88000","1.04484","13.76920"
"65.98000","1.04484","13.76018"
"66.08000","1.04484","13.74447"
"66.18000","1.04484","13.74548"
"66.28000","1.04484","13.73823"
"66.38000","1.04484","13.73163"
"66.48000","1.04484","13.71901"
"66.58000","1.04484","13.71665"
"66.68000","1.04484","13.71258"
"66.78000","1.04484","13.70627"
"66.88000","1.04484","13.69405"
"66.98000","1.04484","13.69567"
"67.08000","1.04484","13.69163"
"67.18000","1.04484","13.68495"
"67.28000","1.04484","13.67484"
"67.38000","1.04484","13.67451"
"67.48000","1.04484","13.66305"
"67.58000","1.04484","13.65802"
"67.68000","1.04484","13.65100"
"67.78000","1.04484","13.64583"
"67.88000","1.04484","13.64644"
"67.98000","1.04484","13.63472"
"68.08000","1.04484","13.63278"
"68.18000","1.04484","13.62522"
"68.28000","1.04484","13.61545"
"68.38000","1.04484","13.60839"
"68.48000","1.04484","13.61118"
"68.58000","1.04484","13.59497"
"68.68000","1.04484","13.59922"
"68.78000","1.04484","13.58312"
"68.88000","1.04484","13.57770"
"68.98000","1.04484","13.56782"
"69.08000","1.04484","13.56795"
"69.18000","1.04484","13.56633"
"69.28000","1.04484","13.55875"
"69.38000","1.04484","13.55986"
"69.48000","1.04484","13.54800"
"69.58000","1.04484","13.54858"
"69.68000","1.04484","13.54235"
"69.78000","1.04484","13.53567"
"69.88000","1.04484","13.53753"
"69.98000","1.04484","13.52396"
"70.08000","1.04484","13.51676"
"70.18000","1.04484","13.51560"
"70.28000","1.04484","13.50901"
"70.38000","1.04484","13.50221"
"70.48000","1.04484","13.49998"
"70.58000","1.04484","13.49642"
"70.68000","1.04484","13.49085"
"70.78000","1.04484","13.47684"
"70.88000","1.04484","13.48149"
"70.98000","1.04484","13.47319"
"71.08000","1.04484","13.46698"
"71.18000","1.04484","13.46152"
"71.28000","1.04484","13.46305"
"71.38000","1.04484","13.45447"
"71.48000","1.04484","13.44869"
"71.58000","1.04484","13.44937"
"71.68000","1.04484","13.44132"
"71.78000","1.04484","13.43574"
"71.88000","1.04484","13.43593"
"71.98000","1.04484","13.42431"
"72.08000","1.04484","13.42926"
"72.18000","1.04484","13.42620"
"72.28000","1.04484","13.42445"
"72.38000","1.04484","13.41749"
"72.48000","1.04484","13.39955"
"72.58000","1.04484","13.39874"
"72.68000","1.04484","13.39978"
"72.78000","1.04484","13.39351"
"72.88000","1.04484","13.39231"
"72.98000","1.04484","13.37928"
"73.08000","1.04484","13.38612"
"73.18000","1.04484","13.38300"
"73.28000","1.04484","13.37086"
"73.38000","1.04484","13.37401"
"73.48000","1.04484","13.37265"
"73.58000","1.04484","13.36505"
"73.68000","1.04484","13.36703"
"73.78000","1.04484","13.36314"
"73.88000","1.04484","13.35416"
"73.98000","1.04484","13.35435"
"74.08000","1.04484","13.34327"
"74.18000","1.04484","13.34878"
"74.28000","1.04484","13.34517"
"74.38000","1.04484","13.33537"
"74.48000","1.04484","13.33197"
"74.58000","1.04484","13.33120"
"74.68000","1.04484","13.31626"
"74.78000","1.04484","13.31828"
"74.88000","1.04484","13.31965"
"74.98000","1.04484","13.31377"
"75.08000","1.04484","13.30441"
"75.18000","1.04484","13.30225"
"75.28000","1.04484","13.29573"
"75.38000","1.04484","13.29868"
"75.48000","1.04484","13.28607"
"75.58000","1.04484","13.28623"
"75.68000","1.04484","13.27921"
"75.78000","1.04484","13.28485"
"75.88000","1.04484","13.27865"
"75.98000","1.04484","13.27571"
"76.08000","1.04484","13.26962"
"76.18000","1.04484","13.25841"
"76.28000","1.04484","13.26853"
"76.38000","1.04484","13.25810"
"76.48000","1.04484","13.25883"
"76.58000","1.04484","13.25635"
"76.68000","1.04484","13.25126"
"76.78000","1.04484","13.24279"
"76.88000","1.04484","13.24448"
"76.98000","1.04484","13.24183"
"77.08000","1.04484","13.24172"
"77.18000","1.04484","13.22864"
"77.28000","1.04484","13.23244"
"77.38000","1.04484","13.23152"
"77.48000","1.04484","13.22965"
"77.58000","1.04484","13.22217"
"77.68000","1.04484","13.22254"
"77.78000","1.04484","13.20757"
"77.87900","1.04484","13.21988"
"77.88000","1.04484","13.21997"
"77.90800","1.04484","13.21591"
"78.00800","1.03268","12.29481"
"78.10800","0.99900","9.79925"
"78.20800","0.96935","8.11795"
"78.30800","0.94009","6.73400"
"78.40800","0.91069","5.60353"
"78.50800","0.88130","4.65075"
"78.60800","0.85157","3.85911"
"78.70800","0.82272","3.20241"
"78.80800","0.79363","2.64353"
"78.90800","0.76423","2.16215"
"79.00800","0.73490","1.75950"
"79.10800","0.70554","1.43269"
"79.20800","0.67611","1.13540"
"79.30800","0.64681","0.90019"
"79.40800","0.61795","0.70629"
"79.50800","0.58873","0.54199"
"79.60800","0.55906","0.41288"
"79.70800","0.52984","0.30240"
"79.80800","0.50058","0.21072"
