Strain : Tensile strain (Extension) gauge length,100,mm,,,,
,,,,,,
Time,Extension,Load,,,,
(s),(mm),(N),Low Start,Low End,High Start,High End
74.576,1.11056,36.05694,,,,
74.676,1.11056,36.05361,,,,
74.776,1.11056,36.03957,,,,
74.876,1.11056,36.03644,,,,
74.976,1.11056,36.02686,,,,
75.076,1.11056,36.01533,,,,
75.176,1.11056,36.01294,,,,
75.276,1.11056,36.00732,,,,
75.376,1.11056,36.00221,,,,
75.476,1.11056,35.9958,,,,
75.576,1.11056,35.98035,,,,
75.676,1.11056,35.96616,,,,
75.776,1.11056,35.97514,,,,
75.876,1.11056,35.96478,,,,
75.976,1.11056,35.95794,,,,
76.076,1.11056,35.94829,,,,
76.176,1.11056,35.93835,,,,
76.276,1.11056,35.93604,,,,
76.376,1.11056,35.92986,,,,
76.476,1.11056,35.91686,,,,
76.576,1.11056,35.9068,,,,
76.676,1.11056,35.89582,,,,
76.776,1.11056,35.89571,,,,
76.876,1.11056,35.89027,,,,
76.976,1.11056,35.88319,,,,
77.076,1.11056,35.87931,,,,
77.176,1.11056,35.87374,,,,
77.276,1.11056,35.85789,,,,
77.376,1.11056,35.85677,,,,
77.476,1.11056,35.84137,,,,
77.576,1.11056,35.83432,,,,
77.676,1.11056,35.83501,,,,
77.776,1.11056,35.83486,,,,
77.875,1.11056,35.826,,,,
77.876,1.11056,35.82561,,,,
77.895,1.11056,35.8169,,,,
77.995,1.09722,34.06004,,,,
78.087,1.06377,29.03702,,,,
78.187,1.03246,24.98503,,,,
78.287,1.00117,21.36764,,,,
78.387,0.97012,18.18496,,,,
78.487,0.93887,15.35216,,,,
78.587,0.90773,12.8557,,,,
78.687,0.87636,10.65679,,,,
78.787,0.84532,8.74952,,,,
78.887,0.81421,7.08463,,,,
78.987,0.78314,5.65212,,,,
79.087,0.75183,4.44652,,,,
79.187,0.72076,3.45468,,,,
79.287,0.68962,2.63307,,,,
79.387,0.65878,1.98813,,,,
79.487,0.62738,1.47738,,,,
79.587,0.59616,1.09716,,,,
79.687,0.56499,0.80104,,,,
79.787,0.53392,0.60304,,,,
79.887,0.50257,0.44859,,,,
79.987,0.47181,0.36244,,,,
80.087,0.44076,0.29855,,,,
80.187,0.4096,0.2447,,,,
80.287,0.37815,0.19685,,,,
80.387,0.3469,0.16711,,,,
80.487,0.31574,0.16446,,,,
80.587,0.28492,0.15681,,,,
80.687,0.2538,0.15321,,,,
80.787,0.22266,0.13525,,,,
80.887,0.19152,0.12405,,,,
80.987,0.16031,0.12324,,,,
81.087,0.12884,0.12034,,,,
81.187,0.09797,0.11582,,,,
81.287,0.0669,0.10034,,,,
81.387,0.03583,0.09853,,,,
81.436,0.02051,0.09359,,,,
81.437,0.0202,0.09331,,,,
81.438,0.01988,0.09297,,,,
81.538,0.0207,0.11337,,,,
81.638,0.05512,0.11228,,,,
81.738,0.08699,0.12217,,,,
81.838,0.11825,0.13727,,,,
81.938,0.14974,0.15116,,,,
82.038,0.18066,0.1544,,,,
82.138,0.21169,0.17642,,,,
82.238,0.24299,0.19461,,,,
82.338,0.27423,0.21368,,,,
82.438,0.30532,0.24652,,,,
82.538,0.33652,0.30074,,,,
82.638,0.36778,0.35339,,,,
82.738,0.39882,0.42915,,,,
82.81,0.42101,0.50129,,,,
82.811,0.42132,0.50306,,,,
82.812,0.42162,0.50479,,,,
82.822,0.42466,0.51749,,,,
82.832,0.4272,0.52465,,,,
82.842,0.429,0.5369,,,,
82.852,0.43046,0.55186,,,,
82.862,0.43204,0.55433,,,,
82.872,0.43354,0.55304,,,,
82.882,0.43474,0.56085,,,,
82.892,0.43593,0.56832,,,,
82.902,0.43752,0.57685,,,,
82.912,0.43986,0.59693,,,,
82.922,0.443,0.61484,,,,
82.932,0.44671,0.62896,,,,
82.942,0.45068,0.65083,,,,
82.952,0.45465,0.67632,,,,
82.962,0.45852,0.69862,,,,
82.972,0.46225,0.7186,,,,
82.982,0.46589,0.74411,,,,
82.992,0.46944,0.76636,,,,
83.002,0.47292,0.79023,,,,
83.012,0.47631,0.81956,,,,
83.022,0.47962,0.8455,,,,
83.032,0.48282,0.86986,,,,
83.042,0.48594,0.89612,,,,
83.052,0.48901,0.91971,,,,
83.062,0.49205,0.94458,,,,
83.072,0.4951,0.97258,,,,
83.082,0.49819,0.99705,,,,
83.092,0.50135,1.02413,,,,
83.102,0.50458,1.0541,,,,
83.112,0.50785,1.08534,,,,
83.122,0.51113,1.11594,,,,
83.132,0.51439,1.14861,,,,
83.142,0.51761,1.18156,,,,
83.152,0.52079,1.21507,,,,
83.162,0.52392,1.24713,,,,
83.172,0.527,1.28243,,,,
83.182,0.53005,1.31851,,,,
83.192,0.53309,1.3572,,,,
83.202,0.53616,1.3976,,,,
83.212,0.53926,1.43658,,,,
83.222,0.5424,1.47688,,,,
83.232,0.54555,1.51964,,,,
83.242,0.54871,1.56349,,,,
83.252,0.55187,1.60859,,,,
83.262,0.55501,1.65238,,,,
83.272,0.55815,1.6986,,,,
83.282,0.56126,1.74592,,,,
83.292,0.56435,1.7952,,,,
83.302,0.56741,1.84206,,,,
83.312,0.57047,1.89062,,,,
83.322,0.57355,1.94556,,,,
83.332,0.57666,2.0052,,,,
83.342,0.57979,2.06586,,,,
83.352,0.58294,2.12521,,,,
83.362,0.58609,2.18376,,,,
83.372,0.58922,2.24223,,,,
83.382,0.59235,2.30272,,,,
83.392,0.59547,2.36691,,,,
83.402,0.59855,2.42928,,,,
83.412,0.60163,2.49491,,,,
83.422,0.60472,2.56419,,,,
83.432,0.60783,2.63633,,,,
83.442,0.61096,2.70718,,,,
83.452,0.61409,2.77965,,,,
83.462,0.6172,2.85193,,,,
83.472,0.6203,2.9258,,,,
83.482,0.62337,2.9984,,,,
83.492,0.62643,3.07191,,,,
83.502,0.6295,3.14902,,,,
83.512,0.63258,3.22554,,,,
83.522,0.63567,3.30643,,,,
83.532,0.63878,3.39105,,,,
83.542,0.64192,3.48092,,,,
83.552,0.6451,3.57618,,,,
83.562,0.6483,3.67486,,,,
83.572,0.65149,3.77206,,,,
83.582,0.65464,3.86722,,,,
83.592,0.65774,3.96359,,,,
83.602,0.6608,4.05841,,,,
83.612,0.66383,4.15569,,,,
83.622,0.66686,4.25357,,,,
83.632,0.66987,4.35199,,,,
83.642,0.6729,4.45143,,,,
83.652,0.67597,4.55668,,,,
83.662,0.67911,4.67092,,,,
83.672,0.68232,4.78548,,,,
83.682,0.68557,4.89942,,,,
83.692,0.68882,5.01785,,,,
83.702,0.69203,5.13477,,,,
83.712,0.69517,5.2517,,,,
83.722,0.69823,5.37451,,,,
83.732,0.70126,5.49985,,,,
83.742,0.70429,5.62625,,,,
83.752,0.70732,5.75194,,,,
83.762,0.71039,5.88247,,,,
83.772,0.71352,6.01525,,,,
83.782,0.71671,6.14757,,,,
83.792,0.71995,6.28483,,,,
83.802,0.7232,6.42693,,,,
83.812,0.72643,6.56938,,,,
83.822,0.72962,6.71798,,,,
83.832,0.73276,6.86253,,,,
83.842,0.73583,7.0039,,,,
83.852,0.73885,7.14802,,,,
83.862,0.74183,7.29472,,,,
83.872,0.74481,7.44512,,,,
83.882,0.74783,7.59693,,,,
83.892,0.75091,7.75012,,,,
83.902,0.75406,7.90907,,,,
83.912,0.75725,8.07449,,,,
83.922,0.76045,8.24363,,,,
83.932,0.76366,8.41529,,,,
83.942,0.76684,8.5811,,,,
83.952,0.76998,8.74939,,,,
83.962,0.77308,8.91797,,,,
83.972,0.77614,9.08467,,,,
83.982,0.77914,9.2517,,,,
83.992,0.78214,9.42667,,,,
84.002,0.78516,9.6071,,,,
84.012,0.78824,9.7908,,,,
84.022,0.79138,9.97824,,,,
84.032,0.79455,10.16957,,,,
84.042,0.79774,10.36518,,,,
84.052,0.80092,10.56132,,,,
84.062,0.80406,10.75666,,,,
84.072,0.80718,10.94837,,,,
84.082,0.81026,11.13999,,,,
84.092,0.81332,11.33324,,,,
84.102,0.81637,11.53104,,,,
84.112,0.81943,11.73429,,,,
84.122,0.82252,11.94073,,,,
84.132,0.82565,12.15562,,,,
84.142,0.82879,12.37474,,,,
84.152,0.83194,12.59601,,,,
84.162,0.83508,12.81958,,,,
84.172,0.83822,13.04402,,,,
84.182,0.84134,13.26646,,,,
84.192,0.84445,13.48596,,,,
84.202,0.84753,13.70245,,,,
84.212,0.85059,13.9204,,,,
84.222,0.85366,14.14254,,,,
84.232,0.85675,14.37056,,,,
84.242,0.85988,14.60694,,,,
84.252,0.86305,14.85063,,,,
84.262,0.86622,15.09538,,,,
84.272,0.86937,15.34166,,,,
84.282,0.8725,15.58645,,,,
84.292,0.87559,15.83207,,,,
84.302,0.87865,16.07869,,,,
84.312,0.88171,16.32575,,,,
84.322,0.88476,16.57149,,,,
84.332,0.88784,16.82012,,,,
84.342,0.89096,17.07361,,,,
84.352,0.89415,17.33701,,,,
84.362,0.89739,17.60735,,,,
84.372,0.90066,17.88153,,,,
84.382,0.9039,18.15817,,,,
84.392,0.90709,18.43329,,,,
84.402,0.91021,18.70375,,,,
84.412,0.91328,18.97022,,,,
84.422,0.91633,19.23584,,,,
84.432,0.91934,19.50187,,,,
84.442,0.92235,19.76944,,,,
84.452,0.92539,20.03985,,,,
84.462,0.92848,20.31691,,,,
84.472,0.93161,20.60512,,,,
84.482,0.9348,20.89654,,,,
84.492,0.938,21.18813,,,,
84.502,0.94119,21.47869,,,,
84.512,0.94434,21.7679,,,,
84.522,0.94744,22.05838,,,,
84.532,0.95049,22.34693,,,,
84.542,0.95352,22.63856,,,,
84.552,0.95654,22.92727,,,,
84.562,0.95955,23.21634,,,,
84.572,0.96261,23.51562,,,,
84.582,0.96572,23.82351,,,,
84.592,0.96889,24.14321,,,,
84.602,0.9721,24.46685,,,,
84.612,0.97532,24.79125,,,,
84.622,0.97853,25.11136,,,,
84.632,0.98168,25.41977,,,,
84.642,0.98478,25.72384,,,,
84.652,0.98784,26.02701,,,,
84.662,0.99087,26.33188,,,,
84.672,0.99387,26.63736,,,,
84.682,0.99687,26.94873,,,,
84.692,0.99991,27.26833,,,,
84.702,1.00302,27.59887,,,,
84.712,1.00617,27.94141,,,,
84.722,1.00936,28.29197,,,,
84.732,1.01255,28.63914,,,,
84.742,1.01572,28.97993,,,,
84.752,1.01886,29.314,,,,
84.762,1.02198,29.64494,,,,
84.772,1.02508,29.97122,,,,
84.782,1.02815,30.29573,,,,
84.792,1.0312,30.62706,,,,
84.802,1.03425,30.96474,,,,
84.812,1.03732,31.3106,,,,
84.822,1.04043,31.66384,,,,
84.832,1.04358,32.02188,,,,
84.842,1.04675,32.38834,,,,
84.852,1.04991,32.75595,,,,
84.862,1.05305,33.11879,,,,
84.872,1.05616,33.47523,,,,
84.882,1.05925,33.83025,,,,
84.892,1.06233,34.1847,,,,
84.902,1.06539,34.53194,,,,
84.912,1.06847,34.88193,,,,
84.922,1.07157,35.24063,,,,
84.932,1.07471,35.61005,,,,
84.942,1.0779,35.99396,,,,
84.952,1.08111,36.38348,,,,
84.962,1.08431,36.77286,,,,
84.972,1.08749,37.15884,,,,
84.982,1.09062,37.54028,,,,
84.992,1.09373,37.91587,,,,
85.002,1.09682,38.28674,,,,
85.012,1.0999,38.65371,,,,
85.022,1.10297,39.01944,,,,
85.032,1.10606,39.38483,,,,
85.042,1.10917,39.75808,,,,
85.052,1.11231,40.14359,,,,
85.062,1.11546,40.53221,,,,
85.072,1.1186,40.92477,,,,
85.082,1.12172,41.31504,,,,
85.092,1.12482,41.70073,,,,
85.102,1.12789,42.08492,,,,
85.112,1.13095,42.46888,,,,
85.122,1.134,42.85328,,,,
85.132,1.13705,43.23917,,,,
85.142,1.14013,43.62551,,,,
85.152,1.14325,44.01287,,,,
85.162,1.14645,44.41069,,,,
85.172,1.14968,44.81669,,,,
85.182,1.1529,45.22462,,,,
85.192,1.15608,45.63074,,,,
85.202,1.15919,46.03352,,,,
85.212,1.16225,46.42447,,,,
85.222,1.16529,46.81645,,,,
85.232,1.16831,47.21007,,,,
85.242,1.17133,47.5941,,,,
85.252,1.17437,47.97573,,,,
85.262,1.17744,48.36961,,,,
85.272,1.18056,48.76943,,,,
85.282,1.18373,49.17466,,,,
85.292,1.18692,49.5824,,,,
85.302,1.19012,49.99242,,,,
85.312,1.19331,50.40209,,,,
85.322,1.19645,50.81042,,,,
85.332,1.19953,51.21354,,,,
85.342,1.20257,51.60286,,,,
85.352,1.20557,51.98919,,,,
85.362,1.20858,52.37698,,,,
85.372,1.21163,52.77058,,,,
85.382,1.21474,53.17592,,,,
85.392,1.2179,53.59211,,,,
85.402,1.22109,54.012,,,,
85.412,1.22428,54.42662,,,,
85.422,1.22747,54.83666,,,,
85.432,1.23063,55.23935,,,,
85.442,1.23374,55.63296,,,,
85.452,1.23681,56.02534,,,,
85.462,1.23985,56.41065,,,,
85.472,1.24286,56.79218,,,,
85.482,1.24588,57.18281,,,,
85.492,1.24895,57.58263,,,,
85.502,1.25208,57.99014,,,,
85.512,1.25527,58.40724,,,,
85.522,1.25849,58.82621,,,,
85.532,1.26171,59.24242,,,,
85.542,1.26492,59.65208,,,,
85.552,1.26809,60.05267,,,,
85.562,1.27125,60.44545,,,,
85.572,1.27437,60.84079,,,,
85.582,1.27746,61.23312,,,,
85.592,1.28052,61.61667,,,,
85.602,1.28358,62.00295,,,,
85.612,1.28666,62.39389,,,,
85.622,1.28979,62.78737,,,,
85.632,1.29294,63.18361,,,,
85.642,1.29611,63.58114,,,,
85.652,1.29929,63.97688,,,,
85.662,1.30245,64.36507,,,,
85.672,1.30558,64.74911,,,,
85.682,1.3087,65.12691,,,,
85.692,1.31179,65.49529,,,,
85.702,1.31484,65.86095,,,,
85.712,1.31786,66.22653,,,,
85.722,1.32089,66.59311,,,,
85.732,1.32394,66.96424,,,,
85.742,1.32703,67.34389,,,,
85.752,1.33015,67.71951,,,,
85.762,1.33329,68.09511,,,,
85.772,1.33643,68.47309,,,,
85.782,1.33957,68.8388,,,,
85.792,1.34269,69.1991,,,,
85.802,1.3458,69.55836,,,,
85.812,1.3489,69.9173,,,,
85.822,1.35201,70.2756,,,,
85.832,1.35512,70.63941,,,,
85.842,1.35824,71.00798,,,,
85.852,1.36138,71.37774,,,,
85.862,1.36452,71.74713,,,,
85.872,1.36766,72.10773,,,,
85.882,1.37078,72.46119,,,,
85.892,1.37387,72.80911,,,,
85.902,1.37695,73.15153,,,,
85.912,1.38001,73.48727,,,,
85.922,1.38308,73.8192,,,,
85.932,1.38615,74.15154,,,,
85.942,1.38925,74.48563,,,,
85.952,1.39238,74.82677,,,,
85.962,1.39555,75.18111,,,,
85.972,1.39873,75.53936,,,,
85.982,1.40189,75.89903,,,,
85.992,1.40502,76.25642,,,,
86.002,1.40813,76.6047,,,,
86.012,1.4112,76.94613,,,,
86.022,1.41426,77.28551,,,,
86.032,1.41731,77.62118,,,,
86.042,1.42035,77.94969,,,,
86.052,1.42341,78.27909,,,,
86.062,1.4265,78.61018,,,,
86.072,1.42966,78.94514,,,,
86.082,1.43288,79.29658,,,,
86.092,1.43612,79.65152,,,,
86.102,1.43933,80.00315,,,,
86.112,1.4425,80.34878,,,,
86.122,1.44559,80.6907,,,,
86.132,1.44864,81.02597,,,,
86.142,1.45168,81.35983,,,,
86.152,1.45472,81.69592,,,,
86.162,1.45777,82.0323,,,,
86.172,1.46086,82.36913,,,,
86.182,1.46401,82.71492,,,,
86.192,1.46722,83.06872,,,,
86.202,1.47048,83.42048,,,,
86.212,1.47374,83.77221,,,,
86.222,1.47696,84.11829,,,,
86.232,1.48011,84.45317,,,,
86.242,1.48318,84.77984,,,,
86.252,1.4862,85.10185,,,,
86.262,1.48919,85.41996,,,,
86.272,1.49217,85.73759,,,,
86.282,1.49517,86.06388,,,,
86.292,1.49823,86.39979,,,,
86.302,1.50135,86.73994,,,,
86.312,1.50453,87.08696,,,,
86.322,1.50775,87.43983,,,,
86.332,1.51098,87.78837,,,,
86.342,1.51419,88.13082,,,,
86.352,1.51736,88.4642,,,,
86.362,1.52047,88.78533,,,,
86.372,1.52352,89.10188,,,,
86.382,1.52653,89.41805,,,,
86.392,1.52951,89.73267,,,,
86.402,1.53251,90.05259,,,,
86.412,1.53556,90.38116,,,,
86.422,1.53869,90.72419,,,,
86.432,1.54188,91.0797,,,,
86.442,1.54509,91.43218,,,,
86.452,1.5483,91.77955,,,,
86.462,1.55149,92.11781,,,,
86.472,1.55463,92.43901,,,,
86.482,1.55774,92.75381,,,,
86.492,1.56081,93.06514,,,,
86.502,1.56383,93.3694,,,,
86.512,1.56684,93.67502,,,,
86.522,1.56986,93.99297,,,,
86.532,1.57291,94.32079,,,,
86.542,1.57601,94.6583,,,,
86.552,1.57916,95.00169,,,,
86.562,1.58234,95.34755,,,,
86.572,1.58552,95.69127,,,,
86.582,1.58869,96.02726,,,,
86.592,1.59184,96.35486,,,,
86.602,1.59496,96.6707,,,,
86.612,1.59805,96.97588,,,,
86.622,1.60112,97.28116,,,,
86.632,1.60417,97.59013,,,,
86.642,1.60723,97.90604,,,,
86.652,1.61032,98.23632,,,,
86.662,1.61344,98.57323,,,,
86.672,1.61658,98.90999,,,,
86.682,1.61974,99.24849,,,,
86.692,1.62289,99.58299,,,,
86.702,1.626,99.9032,,,,
86.712,1.6291,100.2142,,,,
86.722,1.63219,100.52198,,,,
86.732,1.63527,100.82719,,,,
86.742,1.63839,101.1343,,,,
86.752,1.64154,101.44671,,,,
86.762,1.64473,101.76838,,,,
86.772,1.64796,102.10104,,,,
86.782,1.65119,102.4388,,,,
86.792,1.65438,102.77549,,,,
86.802,1.65753,103.10461,,,,
86.812,1.66062,103.42332,,,,
86.822,1.66368,103.73318,,,,
86.832,1.66672,104.03279,,,,
86.833,1.66702,104.06213,,,,
86.834,1.66732,104.09146,,,,
86.934,1.66602,101.4924,,,,
86.997,1.64475,96.47581,,,,
87.067,1.62153,91.45361,,,,
87.146,1.5965,86.41866,,,,
87.229,1.57068,81.3718,,,,
87.316,1.54357,76.36887,,,,
87.406,1.51535,71.35021,,,,
87.5,1.48614,66.33337,,,,
87.598,1.45534,61.31767,,,,
87.698,1.42416,56.49861,,,,
87.798,1.39334,51.92382,,,,
87.898,1.36237,47.5259,,,,
87.998,1.33096,43.28771,,,,
88.098,1.29989,39.3313,,,,
88.198,1.26855,35.50884,,,,
88.298,1.23761,31.92953,,,,
88.398,1.20638,28.52329,,,,
88.498,1.17522,25.30756,,,,
88.598,1.14419,22.31393,,,,
88.698,1.1131,19.54292,,,,
88.798,1.08185,16.96103,,,,
88.898,1.05079,14.58879,,,,
88.998,1.01981,12.43727,,,,
89.098,0.98853,10.46376,,,,
89.198,0.9572,8.68549,,,,
89.298,0.92608,7.13637,,,,
89.398,0.89488,5.78261,,,,
89.498,0.86405,4.62486,,,,
89.598,0.83292,3.64336,,,,
89.698,0.80167,2.82944,,,,
89.798,0.77049,2.14953,,,,
89.898,0.73929,1.62159,,,,
89.998,0.70792,1.20235,,,,
90.098,0.67677,0.87601,,,,
90.198,0.64604,0.65986,,,,
90.298,0.61499,0.50277,,,,
90.398,0.5837,0.38502,,,,
90.498,0.55237,0.30238,,,,
90.598,0.52119,0.25566,,,,
90.698,0.49015,0.21683,,,,
90.798,0.45916,0.19438,,,,
90.898,0.42777,0.16551,,,,
90.92,0.42091,0.17041,,,,
90.921,0.42061,0.1703,,,,
90.922,0.42031,0.17018,,,,
91.022,0.42133,0.1925,,,,
91.122,0.4554,0.23952,,,,
91.222,0.48755,0.29872,,,,
91.322,0.51902,0.39558,,,,
91.406,0.54519,0.50159,,,,
91.407,0.54551,0.5032,,,,
91.408,0.54582,0.50471,,,,
91.409,0.54614,0.50612,,,,
91.41,0.54646,0.50757,,,,
91.411,0.54677,0.50948,,,,
91.412,0.5471,0.5126,,,,
91.413,0.54742,0.51784,,,,
91.414,0.54776,0.52591,,,,
91.415,0.54812,0.53699,,,,
91.416,0.5485,0.55076,,,,
91.417,0.54892,0.56667,,,,
91.418,0.54939,0.58431,,,,
91.419,0.54992,0.60358,,,,
91.42,0.55052,0.62456,,,,
91.421,0.55121,0.64744,,,,
91.422,0.55201,0.67233,,,,
91.423,0.55292,0.69933,,,,
91.424,0.55398,0.7286,,,,
91.425,0.55518,0.76025,,,,
91.426,0.55656,0.79421,,,,
91.427,0.55813,0.83041,,,,
91.428,0.5599,0.86909,,,,
91.429,0.5619,0.9108,,,,
91.43,0.56413,0.95602,,,,
91.431,0.56663,1.00516,,,,
91.432,0.5694,1.05883,,,,
91.433,0.57247,1.11769,,,,
91.434,0.57584,1.18231,,,,
91.435,0.57954,1.25354,,,,
91.436,0.58359,1.33238,,,,
91.437,0.58799,1.42013,,,,
91.438,0.59276,1.51831,,,,
91.439,0.59793,1.62834,,,,
91.44,0.6035,1.75183,,,,
91.441,0.60948,1.89066,,,,
91.442,0.6159,2.0469,,,,
91.443,0.62276,2.22296,,,,
91.444,0.63008,2.4216,,,,
91.445,0.63787,2.64586,,,,
91.446,0.64614,2.89889,,,,
91.447,0.6549,3.18394,,,,
91.448,0.66416,3.5046,,,,
91.449,0.67393,3.86486,,,,
91.45,0.68423,4.26887,,,,
91.451,0.69506,4.7209,,,,
91.452,0.70643,5.22537,,,,
91.453,0.71834,5.78682,,,,
91.454,0.73081,6.40999,,,,
91.455,0.74384,7.09965,,,,
91.456,0.75745,7.86071,,,,
91.457,0.77162,8.69825,,,,
91.458,0.78638,9.61727,,,,
91.459,0.80172,10.62261,,,,
91.46,0.81765,11.71907,,,,
91.461,0.83417,12.91104,,,,
91.462,0.8513,14.20256,,,,
91.463,0.86902,15.59751,,,,
91.464,0.88734,17.0996,,,,
91.465,0.90626,18.71272,,,,
91.466,0.92578,20.44033,,,,
91.467,0.9459,22.28499,,,,
91.468,0.96661,24.24859,,,,
91.469,0.98792,26.33232,,,,
91.47,1.00981,28.53656,,,,
91.471,1.03228,30.861,,,,
91.472,1.05532,33.30483,,,,
91.473,1.0789,35.86697,,,,
91.474,1.10303,38.54573,,,,
91.475,1.12767,41.33851,,,,
91.476,1.15281,44.24182,,,,
91.477,1.17843,47.25113,,,,
91.478,1.2045,50.36074,,,,
91.479,1.231,53.56416,,,,
91.48,1.2579,56.85461,,,,
91.481,1.28518,60.2253,,,,
91.482,1.31282,63.66941,,,,
91.483,1.34079,67.17987,,,,
91.484,1.36906,70.74969,,,,
91.485,1.39761,74.3722,,,,
91.486,1.42643,78.04084,,,,
91.487,1.45549,81.74916,,,,
91.488,1.48477,85.49084,,,,
91.489,1.51425,89.25961,,,,
91.49,1.54392,93.04972,,,,
91.491,1.57376,96.85607,,,,
91.492,1.60375,100.67385,,,,
91.493,1.63389,104.49849,,,,
91.494,1.66415,108.32549,,,,
91.495,1.69453,112.15067,,,,
91.496,1.72502,115.97025,,,,
91.497,1.75561,119.78071,,,,
91.498,1.78628,123.57855,,,,
91.499,1.81704,127.36039,,,,
91.5,1.84787,131.12305,,,,
91.501,1.87877,134.86354,,,,
91.502,1.90973,138.57898,,,,
91.503,1.94076,142.26662,,,,
91.504,1.97183,145.92395,,,,
91.505,2.00296,149.54893,,,,
91.506,2.03413,153.13936,,,,
91.507,2.06534,156.69301,,,,
91.508,2.0966,160.20775,,,,
91.509,2.12789,163.68155,,,,
91.51,2.15922,167.11241,,,,
91.511,2.19058,170.49835,,,,
91.512,2.22197,173.8376,,,,
91.513,2.25339,177.12866,,,,
91.514,2.28484,180.37004,,,,
91.515,2.31632,183.5603,,,,
91.516,2.34782,186.69818,,,,
91.517,2.37935,189.78236,,,,
91.518,2.4109,192.81091,,,,
91.519,2.44247,195.78151,,,,
91.52,2.47406,198.6918,,,,
91.521,2.50567,201.53929,,,,
91.522,2.53729,204.32108,,,,
91.523,2.56893,207.03474,,,,
91.524,2.60059,209.67982,,,,
91.525,2.63225,212.25787,,,,
91.526,2.66393,214.7719,,,,
91.527,2.69561,217.22552,,,,
91.528,2.7273,219.62242,,,,
91.529,2.759,221.96562,,,,
91.53,2.7907,224.2569,,,,
91.531,2.82241,226.49686,,,,
91.532,2.85412,228.68506,,,,
91.533,2.88582,230.81752,,,,
91.534,2.91752,232.88643,,,,
91.535,2.94923,234.8844,,,,
91.536,2.98092,236.80737,,,,
91.537,3.01261,238.65457,,,,
91.538,3.0443,240.42798,,,,
91.539,3.07598,242.13142,,,,
91.54,3.10765,243.76932,,,,
91.541,3.13931,245.34595,,,,
91.542,3.17096,246.86523,,,,
91.543,3.2026,248.33092,,,,
91.544,3.23423,249.74684,,,,
91.545,3.26585,251.11673,,,,
91.546,3.29746,252.44391,,,,
91.547,3.32905,253.73128,,,,
91.548,3.36063,254.98158,,,,
91.549,3.3922,256.19742,,,,
91.55,3.42376,257.38098,,,,
91.551,3.4553,258.50531,,,,
91.552,3.48683,259.40366,,,,
91.553,3.51835,259.76434,,,,
91.554,3.54986,259.33719,,,,
91.555,3.58135,258.02377,,,,
91.556,3.61282,255.82474,,,,
91.557,3.64429,252.80922,,,,
91.558,3.67574,249.06635,,,,
91.559,3.70718,244.68419,,,,
91.56,3.73861,239.74698,,,,
91.561,3.77003,234.32191,,,,
91.562,3.80144,228.47168,,,,
91.563,3.83284,222.2578,,,,
91.564,3.86424,215.73289,,,,
91.565,3.89562,208.94652,,,,
91.566,3.927,201.94786,,,,
91.567,3.95837,194.78183,,,,
91.568,3.98974,187.48996,,,,
91.569,4.0211,180.11145,,,,
91.57,4.05245,172.68102,,,,
91.571,4.0838,165.23201,,,,
91.572,4.11515,157.79416,,,,
91.573,4.14649,150.39375,,,,
91.574,4.17783,143.05713,,,,
91.575,4.20916,135.80559,,,,
91.576,4.24049,128.65855,,,,
91.577,4.27181,121.63551,,,,
91.578,4.30313,114.75149,,,,
91.579,4.33445,108.02,,,,
91.58,4.36576,101.45361,,,,
91.581,4.39706,95.06232,,,,
91.582,4.42836,88.85591,,,,
91.583,4.45966,82.84197,,,,
91.584,4.49095,77.02654,,,,
91.585,4.52223,71.41538,,,,
91.586,4.55351,66.01176,,,,
91.587,4.58479,60.81864,,,,
91.588,4.61606,55.83837,,,,
91.589,4.64732,51.07151,,,,
91.59,4.67858,46.51836,,,,
91.591,4.70983,42.1774,,,,
91.592,4.74108,38.0465,,,,
91.593,4.77233,34.1238,,,,
91.594,4.80357,30.40622,,,,
91.595,4.8348,26.8907,,,,
91.596,4.86603,23.57399,,,,
91.597,4.89725,20.45156,,,,
91.598,4.92847,17.51859,,,,
91.599,4.95969,14.76971,,,,
91.6,4.9909,12.19897,,,,
91.601,5.02211,9.80054,,,,
91.602,5.05331,7.5682,,,,
91.603,5.0845,5.49588,,,,
91.604,5.11569,3.57828,,,,
91.605,5.14688,1.80976,,,,
91.606,5.17807,0.18444,,,,
91.607,5.20925,-1.30342,,,,
91.608,5.24042,-2.65964,,,,
91.609,5.2716,-3.88983,,,,
91.61,5.30276,-4.99998,,,,
91.611,5.33393,-5.99607,,,,
91.612,5.36509,-6.88375,,,,
91.613,5.39625,-7.66879,,,,
91.614,5.42741,-8.35666,,,,
91.615,5.45857,-8.95305,,,,
91.616,5.48972,-9.46413,,,,
91.617,5.52087,-9.89552,,,,
91.618,5.55202,-10.25226,,,,
91.619,5.58317,-10.53933,,,,
91.62,5.61431,-10.76121,,,,
91.621,5.64546,-10.92206,,,,
91.622,5.6766,-11.02612,,,,
91.623,5.70774,-11.07793,,,,
91.624,5.73888,-11.0821,,,,
91.625,5.77002,-11.04267,,,,
91.626,5.80115,-10.9637,,,,
91.627,5.83229,-10.84945,,,,
91.628,5.86342,-10.70384,,,,
91.629,5.89455,-10.53004,,,,
91.63,5.92568,-10.3306,,,,
91.631,5.9568,-10.10797,,,,
91.632,5.98793,-9.8647,,,,
91.633,6.01906,-9.60361,,,,
91.634,6.05018,-9.32764,,,,
