Strain : Tensile strain (Extension) gauge length,"100.00000",mm

Time,Extension,Load
(s),(mm),(N)
"58.88300","0.53136","8.83658"
"58.97700","0.61172","13.88745"
"59.05800","0.68038","18.91315"
"59.13100","0.74283","23.91945"
"59.19900","0.80076","28.93524"
"59.25900","0.85152","33.54272"
"59.26000","0.85236","33.62073"
"59.26100","0.85321","33.69889"
"59.36100","0.83649","30.22786"
"59.40800","0.79279","25.16786"
"59.46400","0.74348","20.16243"
"59.53100","0.68580","15.13509"
"59.61300","0.61616","10.10612"
"59.71300","0.53065","5.44176"
"59.81300","0.44580","2.47260"
"59.91300","0.36037","0.88097"
"60.01300","0.27552","0.26207"
"60.11300","0.19021","0.11583"
"60.21300","0.10513","0.06919"
"60.31300","0.02004","0.05073"
"60.33700","-0.00053","0.04578"
"60.33800","-0.00138","0.04585"
"60.33900","-0.00224","0.04599"
"60.43900","0.01387","0.06899"
"60.53900","0.10480","0.10737"
"60.63900","0.19092","0.21954"
"60.73900","0.27602","0.68504"
"60.83900","0.36114","2.03254"
"60.93900","0.44639","4.67572"
"61.03900","0.53122","8.76846"
"61.13300","0.61160","13.81139"
"61.21400","0.68025","18.82938"
"61.28700","0.74272","23.85031"
"61.35600","0.80146","28.91327"
"61.41600","0.85229","33.54663"
"61.41700","0.85314","33.62615"
"61.41800","0.85399","33.70568"
"61.51800","0.83725","30.22268"
"61.56500","0.79355","25.16162"
"61.62100","0.74425","20.15721"
"61.68800","0.68655","15.11377"
"61.77000","0.61692","10.09342"
"61.87000","0.53141","5.43935"
"61.97000","0.44656","2.47045"
"62.07000","0.36114","0.87394"
"62.17000","0.27628","0.26593"
"62.27000","0.19096","0.10591"
"62.37000","0.10590","0.06951"
"62.47000","0.02078","0.04455"
"62.49500","-0.00062","0.04043"
"62.49600","-0.00148","0.04042"
"62.49700","-0.00233","0.04039"
"62.59700","0.01355","0.06948"
"62.69700","0.10467","0.10806"
"62.79700","0.19078","0.21645"
"62.89700","0.27589","0.67587"
"62.99700","0.36101","2.00623"
"63.09700","0.44626","4.62557"
"63.19700","0.53108","8.71255"
"63.29100","0.61147","13.74553"
"63.37200","0.68011","18.75556"
"63.44600","0.74343","23.82509"
"63.51500","0.80208","28.89529"
"63.57400","0.85223","33.46044"
"63.57500","0.85308","33.53938"
"63.57600","0.85392","33.61839"
"63.67600","0.83710","30.13417"
"63.72300","0.79342","25.07720"
"63.78000","0.74324","19.99785"
"63.84700","0.68559","14.98718"
"63.92900","0.61594","9.98143"
"64.02900","0.53043","5.36175"
"64.12900","0.44560","2.41525"
"64.22900","0.36018","0.85918"
"64.32900","0.27531","0.25531"
"64.42900","0.19000","0.11727"
"64.52900","0.10495","0.06835"
"64.62900","0.01981","0.05041"
"64.65300","-0.00075","0.05006"
"64.65400","-0.00161","0.04999"
"64.65500","-0.00246","0.04996"
"64.75500","0.01361","0.07383"
"64.85500","0.10455","0.10041"
"64.95500","0.19066","0.20525"
"65.05500","0.27577","0.66047"
"65.15500","0.36088","1.97610"
"65.25500","0.44614","4.59212"
"65.35500","0.53096","8.65437"
"65.44900","0.61133","13.67636"
"65.53100","0.68082","18.74109"
"65.60400","0.74330","23.74590"
"65.67300","0.80196","28.81693"
"65.73200","0.85214","33.38567"
"65.73300","0.85298","33.46430"
"65.73400","0.85383","33.54304"
"65.83400","0.83702","30.05316"
"65.88100","0.79329","25.01101"
"65.93700","0.74397","20.00600"
"66.00400","0.68630","14.98698"
"66.08700","0.61581","9.93654"
"66.18700","0.53028","5.32400"
"66.28700","0.44546","2.39288"
"66.38700","0.36002","0.84507"
"66.48700","0.27517","0.25854"
"66.58700","0.18984","0.11032"
"66.68700","0.10482","0.06757"
"66.78700","0.01966","0.05476"
"66.81000","-0.00004","0.05148"
"66.81100","-0.00089","0.05138"
"66.81200","-0.00175","0.05133"
"66.91200","0.01435","0.07651"
"67.01200","0.10528","0.11199"
"67.11200","0.19139","0.20764"
"67.21200","0.27651","0.66650"
"67.31200","0.36162","1.98024"
"67.41200","0.44686","4.58568"
"67.51200","0.53168","8.63844"
"67.60600","0.61206","13.65822"
"67.68700","0.68070","18.67357"
"67.76100","0.74401","23.73759"
"67.82900","0.80192","28.74121"
"67.88800","0.85193","33.28379"
"67.88900","0.85278","33.36272"
"67.89000","0.85362","33.44178"
"67.99000","0.83690","29.98138"
"68.03700","0.79319","24.92842"
"68.09400","0.74301","19.86512"
"68.16200","0.68450","14.80218"
"68.24500","0.61400","9.77265"
"68.34500","0.52846","5.20618"
"68.44500","0.44367","2.33145"
"68.54500","0.35823","0.81098"
"68.64500","0.27339","0.24154"
"68.74500","0.18805","0.11067"
"68.84500","0.10303","0.06326"
"68.94500","0.01786","0.04218"
"68.96600","-0.00013","0.04257"
"68.96700","-0.00099","0.04289"
"68.96800","-0.00184","0.04333"
"69.06800","0.01424","0.07105"
"69.16800","0.10515","0.10575"
"69.26800","0.19124","0.21737"
"69.36800","0.27638","0.65033"
"69.46800","0.36147","1.94138"
"69.56800","0.44673","4.54158"
"69.66800","0.53156","8.59469"
"69.76200","0.61193","13.60420"
"69.84300","0.68059","18.60612"
"69.91700","0.74385","23.65550"
"69.98500","0.80184","28.67739"
"70.04400","0.85181","33.21230"
"70.04500","0.85265","33.29158"
"70.04600","0.85350","33.37096"
"70.14600","0.83669","29.89193"
"70.19300","0.79302","24.85636"
"70.25000","0.74287","19.79320"
"70.31800","0.68437","14.73551"
"70.40100","0.61385","9.71983"
"70.50100","0.52833","5.16856"
"70.60100","0.44355","2.31252"
"70.70100","0.35810","0.80335"
"70.80100","0.27328","0.23918"
"70.90100","0.18792","0.11234"
"71.00100","0.10289","0.05876"
"71.10100","0.01775","0.04164"
"71.12200","-0.00025","0.04837"
"71.12300","-0.00110","0.04871"
"71.12400","-0.00196","0.04906"
"71.22400","0.01401","0.07803"
"71.32400","0.10500","0.09807"
"71.42400","0.19111","0.20895"
"71.52400","0.27624","0.63548"
"71.62400","0.36133","1.92087"
"71.72400","0.44659","4.49937"
"71.82400","0.53143","8.54079"
"71.91800","0.61180","13.54160"
"72.00000","0.68129","18.59593"
"72.07400","0.74458","23.65756"
"72.14200","0.80259","28.67838"
"72.20000","0.85165","33.12664"
"72.20100","0.85250","33.20522"
"72.20200","0.85334","33.28389"
"72.30200","0.83662","29.83515"
"72.34900","0.79290","24.79708"
"72.40600","0.74272","19.73637"
"72.47400","0.68421","14.68223"
"72.55700","0.61371","9.67164"
"72.65700","0.52819","5.13558"
"72.75700","0.44340","2.28330"
"72.85700","0.35794","0.79111"
"72.95700","0.27314","0.23529"
"73.05700","0.18777","0.10580"
"73.15700","0.10274","0.06616"
"73.25700","0.01761","0.04718"
"73.27800","-0.00041","0.04734"
"73.27900","-0.00127","0.04693"
"73.28000","-0.00212","0.04661"
"73.38000","0.01385","0.06445"
"73.48000","0.10482","0.10329"
"73.58000","0.19094","0.20498"
"73.68000","0.27607","0.62686"
"73.78000","0.36116","1.90690"
"73.88000","0.44641","4.45838"
"73.98000","0.53125","8.49281"
"74.07500","0.61245","13.53398"
"74.15700","0.68196","18.59213"
"74.23100","0.74522","23.65268"
"74.29900","0.80328","28.67649"
"74.35700","0.85232","33.12027"
"74.35800","0.85316","33.19951"
"74.35900","0.85401","33.27890"
"74.45900","0.83723","29.82544"
"74.50600","0.79354","24.79338"
"74.56300","0.74337","19.72633"
"74.63100","0.68485","14.67590"
"74.71400","0.61436","9.67544"
"74.81400","0.52882","5.13543"
"74.91400","0.44403","2.28511"
"75.01400","0.35858","0.78442"
"75.11400","0.27378","0.23667"
"75.21400","0.18841","0.09964"
"75.31400","0.10335","0.06642"
"75.41400","0.01828","0.04964"
"75.43600","-0.00060","0.04876"
"75.43700","-0.00146","0.04851"
"75.43800","-0.00232","0.04823"
"75.53800","0.01368","0.06866"
"75.63800","0.10462","0.09546"
"75.73800","0.19075","0.19645"
"75.83800","0.27586","0.62470"
"75.93800","0.36095","1.87635"
"76.03800","0.44620","4.42430"
"76.13800","0.53105","8.43019"
"76.23300","0.61226","13.47296"
"76.31500","0.68174","18.51606"
"76.38900","0.74503","23.57791"
"76.45700","0.80306","28.59286"
"76.51500","0.85209","33.04979"
"76.51600","0.85294","33.12912"
"76.51700","0.85378","33.20838"
"76.61700","0.83709","29.75884"
"76.66400","0.79337","24.72067"
"76.72100","0.74321","19.66894"
"76.78900","0.68467","14.61412"
"76.87300","0.61333","9.56218"
"76.97300","0.52779","5.05687"
"77.07300","0.44301","2.23611"
"77.17300","0.35757","0.77202"
"77.27300","0.27274","0.23455"
"77.37300","0.18739","0.09902"
"77.47300","0.10234","0.06304"
"77.57300","0.01724","0.05450"
"77.59400","-0.00078","0.04587"
"77.59500","-0.00163","0.04573"
"77.59600","-0.00249","0.04556"
"77.69600","0.01347","0.06872"
"77.79600","0.10440","0.10165"
"77.89600","0.19057","0.19994"
"77.99600","0.27567","0.61832"
"78.09600","0.36074","1.85389"
"78.19600","0.44604","4.38863"
"78.29600","0.53086","8.38168"
"78.39100","0.61209","13.41095"
"78.47300","0.68156","18.44399"
"78.54700","0.74487","23.50216"
"78.61500","0.80284","28.50753"
"78.67300","0.85195","32.96432"
"78.67400","0.85279","33.04301"
"78.67500","0.85364","33.12167"
"78.77500","0.83690","29.68722"
"78.82200","0.79318","24.65080"
"78.87900","0.74302","19.59614"
"78.94700","0.68448","14.55965"
"79.03100","0.61314","9.51700"
"79.13100","0.52760","5.02505"
"79.23100","0.44284","2.21470"
"79.33100","0.35738","0.75196"
"79.43100","0.27255","0.23387"
"79.53100","0.18722","0.10418"
"79.63100","0.10214","0.06718"
"79.73100","0.01705","0.04820"
"79.75100","-0.00011","0.05206"
"79.75200","-0.00096","0.05199"
"79.75300","-0.00182","0.05179"
"79.85300","0.01416","0.06289"
"79.95300","0.10507","0.10100"
"80.05300","0.19127","0.19961"
"80.15300","0.27632","0.61447"
"80.25300","0.36143","1.84211"
"80.35300","0.44670","4.38215"
"80.45300","0.53153","8.38181"
"80.54800","0.61275","13.41022"
"80.63000","0.68223","18.44943"
"80.70400","0.74558","23.51310"
"80.77200","0.80352","28.51718"
"80.82900","0.85177","32.89857"
"80.83000","0.85262","32.97734"
"80.83100","0.85346","33.05616"
"80.93100","0.83668","29.60829"
"80.97800","0.79298","24.58552"
"81.03500","0.74284","19.54608"
"81.10300","0.68430","14.50509"
"81.18700","0.61295","9.47649"
"81.28700","0.52742","4.99496"
"81.38700","0.44265","2.19473"
"81.48700","0.35720","0.74970"
"81.58700","0.27238","0.22730"
"81.68700","0.18705","0.09896"
"81.78700","0.10197","0.06465"
"81.88700","0.01688","0.04358"
"81.90700","-0.00027","0.04629"
"81.90800","-0.00113","0.04656"
"81.90900","-0.00198","0.04686"
"82.00900","0.01399","0.07219"
"82.10900","0.10488","0.10719"
"82.20900","0.19108","0.20133"
"82.30900","0.27612","0.59919"
"82.40900","0.36125","1.83100"
"82.50900","0.44650","4.34615"
"82.60900","0.53135","8.33560"
"82.70400","0.61256","13.35567"
"82.78600","0.68204","18.39138"
"82.86000","0.74539","23.45375"
"82.92800","0.80336","28.45430"
"82.98500","0.85157","32.82367"
"82.98600","0.85241","32.90251"
"82.98700","0.85326","32.98135"
"83.08700","0.83652","29.54092"
"83.13400","0.79280","24.53023"
"83.19100","0.74265","19.48843"
"83.25900","0.68412","14.45459"
"83.34300","0.61275","9.43536"
"83.44300","0.52724","4.95545"
"83.54300","0.44244","2.18307"
"83.64300","0.35700","0.73646"
"83.74300","0.27218","0.22831"
"83.84300","0.18685","0.09609"
"83.94300","0.10177","0.05797"
"84.04300","0.01671","0.05468"
"84.06300","-0.00044","0.05313"
"84.06400","-0.00130","0.05295"
"84.06500","-0.00216","0.05271"
"84.16500","0.01373","0.07494"
"84.26500","0.10465","0.09870"
"84.36500","0.19087","0.19896"
"84.46500","0.27592","0.59368"
"84.56500","0.36105","1.80494"
"84.66500","0.44629","4.32153"
"84.76500","0.53114","8.28383"
"84.86000","0.61235","13.30015"
"84.94200","0.68181","18.31901"
"85.01600","0.74519","23.38752"
"85.08400","0.80316","28.38895"
"85.14200","0.85221","32.82446"
"85.14300","0.85306","32.90372"
"85.14400","0.85390","32.98296"
"85.24400","0.83698","29.52784"
"85.29100","0.79334","24.52373"
"85.34800","0.74322","19.48796"
"85.41600","0.68469","14.45407"
"85.50000","0.61333","9.43060"
"85.60000","0.52783","4.95098"
"85.70000","0.44301","2.16619"
"85.80000","0.35759","0.73398"
"85.90000","0.27275","0.22583"
"86.00000","0.18744","0.09577"
"86.10000","0.10235","0.06549"
"86.20000","0.01727","0.04736"
"86.22100","-0.00073","0.05131"
"86.22200","-0.00159","0.05167"
"86.22300","-0.00244","0.05200"
"86.32300","0.01340","0.07141"
"86.42300","0.10432","0.10185"
"86.52300","0.19061","0.19283"
"86.62300","0.27563","0.57818"
"86.72300","0.36078","1.78552"
"86.82300","0.44599","4.28203"
"86.92300","0.53086","8.23366"
"87.01800","0.61207","13.24300"
"87.10000","0.68153","18.25677"
"87.17400","0.74492","23.30775"
"87.24300","0.80373","28.38017"
"87.30000","0.85201","32.75743"
"87.30100","0.85286","32.83597"
"87.30200","0.85371","32.91449"
"87.40200","0.83671","29.45391"
"87.44900","0.79305","24.44752"
"87.50600","0.74293","19.42894"
"87.57400","0.68441","14.38798"
"87.65800","0.61304","9.37964"
"87.75800","0.52755","4.92797"
"87.85800","0.44271","2.15007"
"87.95800","0.35731","0.72696"
"88.05800","0.27247","0.22571"
"88.15800","0.18714","0.10551"
"88.25800","0.10206","0.06489"
"88.35800","0.01696","0.04357"
"88.37800","-0.00018","0.04355"
"88.37900","-0.00103","0.04353"
"88.38000","-0.00188","0.04351"
"88.48000","0.01401","0.06721"
"88.58000","0.10492","0.10085"
"88.68000","0.19119","0.19605"
"88.78000","0.27619","0.58098"
"88.88000","0.36135","1.78225"
"88.98000","0.44657","4.26845"
"89.08000","0.53146","8.23130"
"89.17600","0.61346","13.28727"
"89.25800","0.68295","18.32001"
"89.33200","0.74635","23.38554"
"89.40100","0.80517","28.45722"
"89.45600","0.85176","32.68264"
"89.45700","0.85260","32.76173"
"89.45800","0.85345","32.84092"
"89.55800","0.83658","29.39966"
"89.60500","0.79287","24.39463"
"89.66200","0.74273","19.36290"
"89.73000","0.68420","14.34728"
"89.81400","0.61284","9.33555"
"89.91400","0.52733","4.88634"
"90.01400","0.44250","2.13355"
"90.11400","0.35710","0.71695"
"90.21400","0.27227","0.21486"
"90.31400","0.18692","0.10228"
"90.41400","0.10186","0.06559"
"90.51400","0.01675","0.04449"
"90.53400","-0.00041","0.04371"
"90.53500","-0.00127","0.04356"
"90.53600","-0.00212","0.04344"
"90.63600","0.01377","0.06516"
"90.73600","0.10471","0.10158"
"90.83600","0.19099","0.19291"
"90.93600","0.27598","0.57409"
"91.03600","0.36115","1.75688"
"91.13600","0.44637","4.23554"
"91.23600","0.53127","8.18314"
"91.33200","0.61325","13.23298"
"91.41400","0.68257","18.23981"
"91.48800","0.74607","23.30288"
"91.55600","0.80411","28.30566"
"91.61200","0.85176","32.63048"
"91.61300","0.85260","32.70901"
"91.61400","0.85344","32.78753"
"91.71400","0.83634","29.32585"
"91.76100","0.79266","24.32108"
"91.81900","0.74170","19.24125"
"91.88700","0.68319","14.23690"
"91.97200","0.61095","9.18995"
"92.07200","0.52552","4.80061"
"92.17200","0.44067","2.06404"
"92.27200","0.35523","0.68842"
"92.37200","0.27040","0.20135"
"92.47200","0.18506","0.09422"
"92.57200","0.10003","0.06381"
"92.67200","0.01487","0.04042"
"92.69000","-0.00057","0.04278"
"92.69100","-0.00142","0.04285"
"92.69200","-0.00228","0.04286"
"92.79200","0.01362","0.06768"
"92.89200","0.10454","0.09641"
"92.99200","0.19081","0.18718"
"93.09200","0.27580","0.55930"
"93.19200","0.36099","1.74792"
"93.29200","0.44619","4.20961"
"93.39200","0.53109","8.15261"
"93.48800","0.61309","13.18037"
"93.57000","0.68256","18.19922"
"93.64400","0.74597","23.26100"
"93.71300","0.80481","28.32054"
"93.76900","0.85222","32.62696"
"93.77000","0.85306","32.70565"
"93.77100","0.85391","32.78438"
"93.87100","0.83703","29.33761"
"93.91800","0.79333","24.33687"
"93.97500","0.74320","19.32042"
"94.04300","0.68468","14.30952"
"94.12700","0.61331","9.30591"
"94.22700","0.52787","4.87212"
"94.32700","0.44295","2.10730"
"94.42700","0.35749","0.70061"
"94.52700","0.27272","0.20279"
"94.62700","0.18738","0.09530"
"94.72700","0.10236","0.06786"
"94.82700","0.01722","0.03691"
"94.84800","-0.00077","0.03554"
"94.84900","-0.00163","0.03594"
"94.85000","-0.00248","0.03640"
"94.95000","0.01341","0.06665"
"95.05000","0.10435","0.09572"
"95.15000","0.19057","0.18442"
"95.25000","0.27557","0.55699"
"95.35000","0.36074","1.72501"
"95.45000","0.44597","4.17465"
"95.55000","0.53084","8.09779"
"95.64600","0.61285","13.13596"
"95.72900","0.68306","18.19029"
"95.80300","0.74643","23.23324"
"95.87100","0.80482","28.27130"
"95.92700","0.85205","32.54672"
"95.92800","0.85290","32.62508"
"95.92900","0.85374","32.70343"
"96.02900","0.83684","29.27021"
"96.07700","0.79223","24.17319"
"96.13400","0.74212","19.17238"
"96.20300","0.68277","14.11511"
"96.28800","0.61057","9.10197"
"96.38800","0.52504","4.72757"
"96.48800","0.44024","2.02952"
"96.58800","0.35480","0.67204"
"96.68800","0.26998","0.20233"
"96.78800","0.18463","0.09835"
"96.88800","0.09962","0.05237"
"96.98800","0.01444","0.04976"
"97.00500","-0.00013","0.04839"
"97.00600","-0.00099","0.04835"
"97.00700","-0.00184","0.04821"
"97.10700","-0.01685","0.05729"
"97.20700","0.02158","0.06706"
"97.30700","0.05645","0.07542"
"97.40700","0.09059","0.08793"
"97.50700","0.12466","0.10832"
"97.60700","0.15875","0.14220"
"97.70700","0.19305","0.19843"
"97.80700","0.22688","0.28557"
"97.90700","0.26090","0.45171"
"97.92500","0.26718","0.50010"
"97.92600","0.26752","0.50263"
"97.92700","0.26787","0.50521"
"97.93700","0.27131","0.53222"
"97.94700","0.27470","0.55938"
"97.95700","0.27803","0.58923"
"97.96700","0.28134","0.62295"
"97.97700","0.28464","0.65386"
"97.98700","0.28770","0.67065"
"97.99700","0.28996","0.69005"
"98.00700","0.29164","0.70844"
"98.01700","0.29332","0.72845"
"98.02700","0.29557","0.75313"
"98.03700","0.29869","0.78817"
"98.04700","0.30259","0.83423"
"98.05700","0.30691","0.88496"
"98.06700","0.31132","0.93974"
"98.07700","0.31558","0.99319"
"98.08700","0.31962","1.04897"
"98.09700","0.32346","1.10542"
"98.10700","0.32719","1.15595"
"98.11700","0.33087","1.20981"
"98.12700","0.33453","1.27020"
"98.13700","0.33819","1.33486"
"98.14700","0.34182","1.39617"
"98.15700","0.34541","1.45701"
"98.16700","0.34895","1.51993"
"98.17700","0.35244","1.58375"
"98.18700","0.35587","1.64720"
"98.19700","0.35927","1.71383"
"98.20700","0.36266","1.77851"
"98.21700","0.36607","1.84739"
"98.22700","0.36952","1.92716"
"98.23700","0.37298","2.00716"
"98.24700","0.37644","2.08937"
"98.25700","0.37990","2.16962"
"98.26700","0.38334","2.24803"
"98.27700","0.38675","2.32626"
"98.28700","0.39013","2.41495"
"98.29700","0.39347","2.50449"
"98.30700","0.39682","2.59502"
"98.31700","0.40019","2.68717"
"98.32700","0.40360","2.78405"
"98.33700","0.40704","2.88577"
"98.34700","0.41049","2.98875"
"98.35700","0.41395","3.09057"
"98.36700","0.41740","3.19542"
"98.37700","0.42083","3.29920"
"98.38700","0.42423","3.40394"
"98.39700","0.42761","3.51102"
"98.40700","0.43099","3.62263"
"98.41700","0.43438","3.73838"
"98.42700","0.43779","3.86246"
"98.43700","0.44121","3.98868"
"98.44700","0.44463","4.11716"
"98.45700","0.44803","4.24477"
"98.46700","0.45142","4.37360"
"98.47700","0.45479","4.50543"
"98.48700","0.45815","4.63727"
"98.49700","0.46151","4.76831"
"98.50700","0.46487","4.90320"
"98.51700","0.46825","5.04139"
"98.52700","0.47168","5.18378"
"98.53700","0.47514","5.32918"
"98.54700","0.47861","5.47856"
"98.55700","0.48207","5.63030"
"98.56700","0.48549","5.78207"
"98.57700","0.48888","5.93648"
"98.58700","0.49223","6.09281"
"98.59700","0.49555","6.24713"
"98.60700","0.49886","6.40247"
"98.61700","0.50220","6.56458"
"98.62700","0.50560","6.73121"
"98.63700","0.50906","6.90222"
"98.64700","0.51258","7.07993"
"98.65700","0.51609","7.26068"
"98.66700","0.51957","7.44040"
"98.67700","0.52298","7.61667"
"98.68700","0.52633","7.79087"
"98.69700","0.52967","7.97101"
"98.70700","0.53300","8.15499"
"98.71700","0.53635","8.33663"
"98.72700","0.53975","8.52200"
"98.73700","0.54322","8.71443"
"98.74700","0.54676","8.90941"
"98.75700","0.55033","9.10800"
"98.76700","0.55388","9.30532"
"98.77700","0.55737","9.50380"
"98.78700","0.56076","9.70350"
"98.79700","0.56409","9.90166"
"98.80700","0.56737","10.09775"
"98.81700","0.57062","10.29348"
"98.82700","0.57390","10.49455"
"98.83700","0.57723","10.69711"
"98.84700","0.58064","10.90549"
"98.85700","0.58411","11.12302"
"98.86700","0.58762","11.34520"
"98.87700","0.59114","11.56350"
"98.88700","0.59463","11.77682"
"98.89700","0.59807","11.98887"
"98.90700","0.60145","12.20287"
"98.91700","0.60477","12.41536"
"98.92700","0.60806","12.62937"
"98.93700","0.61136","12.84947"
"98.94700","0.61471","13.07748"
"98.95700","0.61812","13.31101"
"98.96700","0.62158","13.54615"
"98.97700","0.62506","13.78157"
"98.98700","0.62854","14.01452"
"98.99700","0.63198","14.24600"
"99.00700","0.63539","14.47895"
"99.01700","0.63877","14.70626"
"99.02700","0.64210","14.93114"
"99.03700","0.64542","15.16585"
"99.04700","0.64874","15.40597"
"99.05700","0.65210","15.65134"
"99.06700","0.65551","15.90127"
"99.07700","0.65896","16.15451"
"99.08700","0.66242","16.40404"
"99.09700","0.66587","16.65471"
"99.10700","0.66930","16.90238"
"99.11700","0.67270","17.14268"
"99.12700","0.67607","17.38358"
"99.13700","0.67943","17.63043"
"99.14700","0.68280","17.88606"
"99.15700","0.68619","18.14707"
"99.16700","0.68961","18.41262"
"99.17700","0.69304","18.67484"
"99.18700","0.69647","18.93805"
"99.19700","0.69990","19.19954"
"99.20700","0.70331","19.45816"
"99.21700","0.70671","19.71287"
"99.22700","0.71010","19.96677"
"99.23700","0.71350","20.22395"
"99.24700","0.71692","20.48550"
"99.25700","0.72039","20.75156"
"99.26700","0.72390","21.02430"
"99.27700","0.72741","21.29983"
"99.28700","0.73091","21.57595"
"99.29700","0.73436","21.85078"
"99.30700","0.73776","22.12087"
"99.31700","0.74112","22.39131"
"99.32700","0.74445","22.66127"
"99.33700","0.74774","22.92863"
"99.34700","0.75104","23.19731"
"99.35700","0.75439","23.47073"
"99.36700","0.75782","23.75261"
"99.37700","0.76132","24.04390"
"99.38700","0.76486","24.34217"
"99.39700","0.76838","24.63559"
"99.40700","0.77184","24.92443"
"99.41700","0.77523","25.20821"
"99.42700","0.77857","25.48952"
"99.43700","0.78188","25.77065"
"99.44700","0.78518","26.05039"
"99.45700","0.78849","26.32843"
"99.46700","0.79187","26.61155"
"99.47700","0.79532","26.90700"
"99.48700","0.79882","27.20696"
"99.49700","0.80234","27.50479"
"99.50700","0.80584","27.80133"
"99.51700","0.80928","28.09465"
"99.52700","0.81264","28.38551"
"99.53700","0.81595","28.67482"
"99.54700","0.81922","28.96325"
"99.55700","0.82248","29.25147"
"99.56700","0.82577","29.54277"
"99.57700","0.82913","29.84307"
"99.58700","0.83258","30.14845"
"99.59700","0.83609","30.45661"
"99.60700","0.83961","30.76585"
"99.61700","0.84312","31.07392"
"99.62700","0.84658","31.38446"
"99.63700","0.84999","31.69075"
"99.64700","0.85335","31.99191"
"99.65700","0.85665","32.28718"
"99.66700","0.85993","32.58772"
"99.67700","0.86323","32.89364"
"99.68700","0.86659","33.20552"
"99.69700","0.87002","33.52315"
"99.70700","0.87350","33.84076"
"99.71700","0.87698","34.15829"
"99.72700","0.88045","34.47207"
"99.73700","0.88388","34.78234"
"99.74700","0.88729","35.08771"
"99.75700","0.89066","35.39339"
"99.76700","0.89399","35.69678"
"99.77700","0.89732","36.00510"
"99.78700","0.90069","36.32404"
"99.79700","0.90412","36.65386"
"99.80700","0.90761","36.98491"
"99.81700","0.91113","37.31313"
"99.82700","0.91464","37.63534"
"99.83700","0.91811","37.95124"
"99.84700","0.92156","38.25823"
"99.85700","0.92498","38.55600"
"99.86700","0.92837","38.85235"
"99.87700","0.93176","39.15022"
"99.88700","0.93516","39.45146"
"99.89700","0.93857","39.75468"
"99.90700","0.94200","40.06283"
"99.91700","0.94543","40.37653"
"99.92700","0.94884","40.68489"
"99.93700","0.95222","40.98671"
"99.94700","0.95558","41.27863"
"99.95700","0.95894","41.56252"
"99.96700","0.96229","41.84830"
"99.97700","0.96565","42.13527"
"99.98700","0.96904","42.42532"
"99.99700","0.97247","42.72044"
"100.00700","0.97595","43.02266"
"100.01700","0.97942","43.33029"
"100.02700","0.98287","43.63443"
"100.03700","0.98626","43.93203"
"100.04700","0.98961","44.21862"
"100.05700","0.99294","44.50007"
"100.06700","0.99627","44.78064"
"100.07700","0.99961","45.05909"
"100.08700","1.00299","45.34109"
"100.09700","1.00641","45.62957"
"100.10700","1.00988","45.91781"
"100.11700","1.01338","46.20634"
"100.12700","1.01688","46.50232"
"100.13700","1.02032","46.79438"
"100.14700","1.02370","47.07436"
"100.15700","1.02702","47.35096"
"100.16700","1.03030","47.62689"
"100.17700","1.03358","47.89920"
"100.18700","1.03687","48.17154"
"100.19700","1.04022","48.44712"
"100.20700","1.04364","48.72657"
"100.21700","1.04713","49.01130"
"100.22700","1.05066","49.30206"
"100.23700","1.05420","49.59228"
"100.24700","1.05770","49.87393"
"100.25700","1.06112","50.15292"
"100.26700","1.06448","50.42588"
"100.27700","1.06778","50.69540"
"100.28700","1.07106","50.96284"
"100.29700","1.07436","51.23051"
"100.30700","1.07773","51.50087"
"100.31700","1.08117","51.77652"
"100.32700","1.08467","52.05917"
"100.33700","1.08821","52.34509"
"100.34700","1.09176","52.62510"
"100.35700","1.09528","52.89914"
"100.36700","1.09875","53.16566"
"100.37700","1.10216","53.42842"
"100.38700","1.10551","53.68932"
"100.39700","1.10882","53.95213"
"100.40700","1.11214","54.21509"
"100.41700","1.11550","54.48178"
"100.42700","1.11891","54.75220"
"100.43700","1.12235","55.02141"
"100.44700","1.12582","55.28882"
"100.45700","1.12929","55.55183"
"100.46700","1.13273","55.80509"
"100.47700","1.13616","56.05373"
"100.48700","1.13955","56.30089"
"100.49700","1.14290","56.54871"
"100.50700","1.14624","56.79419"
"100.51700","1.14958","57.04898"
"100.52700","1.15295","57.30971"
"100.53700","1.15636","57.57389"
"100.54700","1.15979","57.83699"
"100.55700","1.16324","58.09669"
"100.56700","1.16668","58.35462"
"100.57700","1.17010","58.60410"
"100.58700","1.17350","58.84733"
"100.59700","1.17688","59.08474"
"100.60700","1.18026","59.32222"
"100.61700","1.18364","59.56303"
"100.62700","1.18703","59.80858"
"100.63700","1.19042","60.06010"
"100.64700","1.19381","60.31268"
"100.65700","1.19720","60.56311"
"100.66700","1.20057","60.80695"
"100.67700","1.20392","61.04876"
"100.68700","1.20728","61.28968"
"100.69700","1.21064","61.52888"
"100.70700","1.21403","61.76584"
"100.71700","1.21746","62.00216"
"100.72700","1.22095","62.24616"
"100.73700","1.22446","62.49714"
"100.74700","1.22797","62.75114"
"100.75700","1.23143","63.00001"
"100.76700","1.23485","63.24044"
"100.77700","1.23822","63.47973"
"100.78700","1.24157","63.71461"
"100.79700","1.24492","63.94268"
"100.80700","1.24825","64.16502"
"100.81700","1.25160","64.38604"
