Strain : Tensile strain (Extension) gauge length,"100.00000",mm
"27.82800","1.04797","0.04932"
"27.92800","1.08495","0.04353"
"28.02800","1.12210","0.04585"
"28.12800","1.15911","0.05874"
"28.22800","1.19612","0.06215"
"28.32800","1.23298","0.06897"
"28.42800","1.27006","0.06860"
"28.52800","1.30707","0.07054"
"28.62800","1.34413","0.08433"
"28.72800","1.38101","0.08657"
"28.82800","1.41793","0.08772"
"28.92800","1.45491","0.09342"
"29.02800","1.49201","0.09872"
"29.12800","1.52934","0.10711"
"29.22800","1.56630","0.11988"
"29.32800","1.60317","0.12452"
"29.42800","1.64020","0.13624"
"29.52800","1.67718","0.16194"
"29.62800","1.71433","0.18975"
"29.72800","1.75123","0.21840"
"29.82800","1.78819","0.24905"
"29.92800","1.82520","0.30126"
"30.02800","1.86234","0.37750"
"30.12800","1.89939","0.47100"
"30.22800","1.93645","0.60019"
"30.32800","1.97323","0.75515"
"30.42800","2.01015","0.93005"
"30.52800","2.04702","1.13784"
"30.62800","2.08425","1.37810"
"30.71100","2.11501","1.60270"
"30.71200","2.11537","1.60505"
"30.71300","2.11573","1.60751"
"30.81300","2.12767","1.57896"
"30.91300","2.12559","1.50812"
"31.01300","2.12425","1.46422"
"31.11300","2.12356","1.43290"
"31.21300","2.12328","1.42000"
"31.31300","2.12325","1.40963"
"31.41300","2.12315","1.38842"
"31.51300","2.12316","1.38131"
"31.61300","2.12316","1.37985"
"31.71300","2.12316","1.36381"
"31.81300","2.12316","1.35641"
"31.91300","2.12309","1.35974"
"32.01300","2.12306","1.34587"
"32.11300","2.12306","1.34132"
"32.21300","2.12306","1.33712"
"32.31300","2.12313","1.33197"
"32.41300","2.12314","1.33285"
"32.51300","2.12316","1.31771"
"32.61300","2.12316","1.32027"
"32.71300","2.12316","1.31881"
"32.81300","2.12316","1.31112"
"32.91300","2.12316","1.31490"
"33.01300","2.12316","1.30283"
"33.11300","2.12316","1.29963"
"33.21300","2.12316","1.30167"
"33.31300","2.12316","1.30132"
"33.41300","2.12316","1.29283"
"33.51300","2.12316","1.29370"
"33.61300","2.12316","1.28541"
"33.71300","2.12316","1.28251"
"33.81300","2.12316","1.27383"
"33.91300","2.12316","1.28410"
"34.01300","2.12316","1.28110"
"34.11300","2.12316","1.27937"
"34.21300","2.12316","1.27531"
"34.31300","2.12316","1.26967"
"34.41300","2.12316","1.26355"
"34.51300","2.12316","1.26937"
"34.61300","2.12316","1.26324"
"34.71300","2.12316","1.26069"
"34.81300","2.12316","1.25828"
"34.91300","2.12316","1.26157"
"35.01300","2.12316","1.26100"
"35.11300","2.12316","1.25455"
"35.21300","2.12316","1.25990"
"35.31300","2.12316","1.25133"
"35.41300","2.12316","1.25268"
"35.51300","2.12316","1.24533"
"35.61300","2.12316","1.25206"
"35.71300","2.12316","1.24326"
"35.81300","2.12316","1.24104"
"35.91300","2.12316","1.24914"
"36.01300","2.12316","1.24022"
"36.11300","2.12316","1.24131"
"36.21300","2.12316","1.24170"
"36.31300","2.12316","1.23748"
"36.41300","2.12316","1.23440"
"36.51300","2.12316","1.23326"
"36.61300","2.12316","1.23624"
"36.71300","2.12316","1.22983"
"36.81300","2.12316","1.23476"
"36.91300","2.12316","1.23307"
"37.01300","2.12316","1.23129"
"37.11300","2.12316","1.22592"
"37.21300","2.12316","1.23100"
"37.31300","2.12316","1.23004"
"37.41300","2.12316","1.21878"
"37.51300","2.12316","1.22510"
"37.61300","2.12316","1.21723"
"37.71300","2.12316","1.22977"
"37.81300","2.12316","1.21833"
"37.91300","2.12316","1.22289"
"38.01300","2.12316","1.22214"
"38.11300","2.12316","1.21885"
"38.21300","2.12316","1.21332"
"38.31300","2.12316","1.21647"
"38.41300","2.12316","1.21358"
"38.51300","2.12316","1.21581"
"38.61300","2.12316","1.21804"
"38.71300","2.12316","1.20562"
"38.81300","2.12316","1.21167"
"38.91300","2.12316","1.20517"
"39.01300","2.12316","1.20077"
"39.11300","2.12316","1.20810"
"39.21300","2.12316","1.20739"
"39.31300","2.12316","1.20042"
"39.41300","2.12316","1.20987"
"39.51300","2.12316","1.20567"
"39.61300","2.12316","1.20674"
"39.71300","2.12316","1.20090"
"39.81300","2.12316","1.20672"
"39.91300","2.12316","1.19628"
"40.01300","2.12316","1.20641"
"40.11300","2.12316","1.19965"
"40.21300","2.12316","1.20105"
"40.31300","2.12316","1.20241"
"40.41300","2.12316","1.19645"
"40.51300","2.12316","1.20597"
"40.61300","2.12316","1.19281"
"40.71300","2.12316","1.19739"
"40.81300","2.12316","1.20263"
"40.91300","2.12316","1.19581"
"41.01300","2.12316","1.19404"
"41.11300","2.12316","1.19177"
"41.21300","2.12316","1.18129"
"41.31300","2.12316","1.19284"
"41.41300","2.12316","1.19108"
"41.51300","2.12316","1.19908"
"41.61300","2.12316","1.18650"
"41.71300","2.12316","1.18473"
"41.81300","2.12316","1.18660"
"41.91300","2.12316","1.18604"
"42.01300","2.12316","1.18855"
"42.11300","2.12316","1.18733"
"42.21300","2.12316","1.18637"
"42.31300","2.12316","1.18061"
"42.41300","2.12316","1.18772"
"42.51300","2.12316","1.18246"
"42.61300","2.12316","1.18398"
"42.71300","2.12316","1.18177"
"42.81300","2.12316","1.18549"
"42.91300","2.12316","1.18097"
"43.01300","2.12316","1.17736"
"43.11300","2.12316","1.17985"
"43.21300","2.12316","1.18286"
"43.31300","2.12316","1.17164"
"43.41300","2.12316","1.17253"
"43.51300","2.12316","1.17547"
"43.61300","2.12316","1.17474"
"43.71300","2.12316","1.17519"
"43.81300","2.12316","1.17278"
"43.91300","2.12316","1.17644"
"44.01300","2.12316","1.17531"
"44.11300","2.12316","1.17072"
"44.21300","2.12316","1.16846"
"44.31300","2.12316","1.17556"
"44.41300","2.12316","1.17797"
"44.51300","2.12316","1.16927"
"44.61300","2.12316","1.16497"
"44.71300","2.12316","1.17023"
"44.81300","2.12316","1.17092"
"44.91300","2.12316","1.17144"
"45.01300","2.12316","1.16390"
"45.11300","2.12316","1.17238"
"45.21300","2.12316","1.16935"
"45.31300","2.12316","1.16345"
"45.41300","2.12316","1.16442"
"45.51300","2.12316","1.16273"
"45.61300","2.12316","1.16521"
"45.71300","2.12316","1.16162"
"45.81300","2.12316","1.15776"
"45.91300","2.12316","1.16374"
"46.01300","2.12316","1.16541"
"46.11300","2.12316","1.16301"
"46.21300","2.12316","1.16415"
"46.31300","2.12316","1.15914"
"46.41300","2.12316","1.16188"
"46.51300","2.12316","1.15537"
"46.61300","2.12316","1.16053"
"46.71300","2.12316","1.16439"
"46.81300","2.12316","1.16090"
"46.91300","2.12316","1.15602"
"47.01300","2.12316","1.16217"
"47.11300","2.12316","1.15348"
"47.21300","2.12316","1.16042"
"47.31300","2.12316","1.16062"
"47.41300","2.12316","1.15890"
"47.51300","2.12316","1.15803"
"47.61300","2.12316","1.14969"
"47.71300","2.12316","1.15437"
"47.81300","2.12316","1.15314"
"47.91300","2.12316","1.14892"
"48.01300","2.12316","1.15271"
"48.11300","2.12316","1.15064"
"48.21300","2.12316","1.15359"
"48.31300","2.12316","1.14745"
"48.41300","2.12316","1.15394"
"48.51300","2.12316","1.15130"
"48.61300","2.12316","1.15045"
"48.71300","2.12316","1.15087"
"48.81300","2.12316","1.14244"
"48.91300","2.12316","1.14839"
"49.01300","2.12316","1.14906"
"49.11300","2.12316","1.14811"
"49.21300","2.12316","1.14763"
"49.31300","2.12316","1.15191"
"49.41300","2.12316","1.15110"
"49.51300","2.12316","1.14272"
"49.61300","2.12316","1.15014"
"49.71300","2.12316","1.14903"
"49.81300","2.12316","1.14654"
"49.91300","2.12316","1.15077"
"50.01300","2.12316","1.13889"
"50.11300","2.12316","1.14279"
"50.21300","2.12316","1.14383"
"50.31300","2.12316","1.13457"
"50.41300","2.12316","1.14538"
"50.51300","2.12316","1.15076"
"50.61300","2.12316","1.14088"
"50.71200","2.12316","1.13417"
"50.71300","2.12316","1.13391"
"50.73400","2.12316","1.13271"
"50.83400","2.10728","0.91358"
"50.93400","2.06492","0.55552"
"51.03400","2.02769","0.38734"
"51.13400","1.99060","0.28446"
"51.23400","1.95355","0.21880"
"51.33400","1.91620","0.17855"
"51.43400","1.87917","0.15049"
"51.53400","1.84206","0.12356"
"51.63400","1.80528","0.10783"
"51.73400","1.76838","0.09865"
"51.83400","1.73121","0.09189"
"51.93400","1.69431","0.08382"
"52.03400","1.65715","0.07455"
"52.13400","1.62036","0.06671"
"52.23400","1.58326","0.07027"
"52.33400","1.54614","0.06332"
"52.43400","1.50913","0.05372"
"52.53400","1.47215","0.05768"
"52.63400","1.43543","0.04790"
"52.73400","1.39847","0.05012"
"52.83400","1.36132","0.04830"
"52.93400","1.32436","0.04407"
"53.03400","1.28729","0.04539"
"53.13400","1.25034","0.04670"
"53.23400","1.21335","0.03798"
"53.33400","1.17628","0.03949"
"53.43400","1.13930","0.04145"
"53.53400","1.10220","0.03445"
"53.63400","1.06547","0.03962"
"53.73400","1.02863","0.03003"
"53.83400","0.99134","0.03036"
"53.93400","0.95429","0.02702"
"54.03400","0.91703","0.03018"
"54.13400","0.88039","0.03221"
"54.23400","0.84335","0.03528"
"54.27600","0.82785","0.01741"
"54.27700","0.82748","0.01753"
"54.27800","0.82712","0.01763"
"54.37800","0.82898","0.04629"
"54.47800","0.86987","0.02834"
"54.57800","0.90751","0.03403"
"54.67800","0.94505","0.04453"
"54.77800","0.98203","0.04586"
"54.87800","1.01912","0.04728"
"54.97800","1.05578","0.04826"
"55.07800","1.09283","0.05140"
"55.17800","1.13004","0.04932"
"55.27800","1.16691","0.05440"
"55.37800","1.20391","0.06556"
"55.47800","1.24079","0.05567"
"55.57800","1.27790","0.06055"
"55.67800","1.31515","0.07025"
"55.77800","1.35220","0.06605"
"55.87800","1.38914","0.06914"
"55.97800","1.42605","0.08111"
"56.07800","1.46293","0.08730"
"56.17800","1.50008","0.09441"
"56.27800","1.53721","0.09889"
"56.37800","1.57416","0.11235"
"56.47800","1.61109","0.11858"
"56.57800","1.64809","0.13422"
"56.67800","1.68521","0.14176"
"56.77800","1.72221","0.16787"
"56.87800","1.75915","0.18786"
"56.97800","1.79598","0.22986"
"57.07800","1.83292","0.26107"
"57.17800","1.87005","0.31195"
"57.27800","1.90701","0.39705"
"57.37800","1.94411","0.50128"
"57.47800","1.98096","0.63676"
"57.57800","2.01791","0.80083"
"57.67800","2.05487","1.00326"
"57.77800","2.09199","1.23686"
"57.86200","2.12300","1.46421"
"57.86300","2.12336","1.46725"
"57.86400","2.12372","1.47036"
"57.96400","2.13620","1.47420"
"58.06400","2.13391","1.41183"
"58.16400","2.13242","1.37287"
"58.26400","2.13173","1.34652"
"58.36400","2.13150","1.33236"
"58.46400","2.13143","1.31898"
"58.56400","2.13141","1.30656"
"58.66400","2.13141","1.30727"
"58.76400","2.13141","1.30487"
"58.86400","2.13141","1.29313"
"58.96400","2.13141","1.28267"
"59.06400","2.13141","1.27546"
"59.16400","2.13141","1.27108"
"59.26400","2.13133","1.26910"
"59.36400","2.13131","1.26327"
"59.46400","2.13131","1.26199"
"59.56400","2.13136","1.25302"
"59.66400","2.13137","1.25261"
"59.76400","2.13137","1.24855"
"59.86400","2.13138","1.24725"
"59.96400","2.13138","1.24337"
"60.06400","2.13138","1.24538"
"60.16400","2.13139","1.23282"
"60.26400","2.13139","1.23784"
"60.36400","2.13141","1.23832"
"60.46400","2.13141","1.22765"
"60.56400","2.13141","1.22666"
"60.66400","2.13141","1.22546"
"60.76400","2.13141","1.22692"
"60.86400","2.13141","1.22667"
"60.96400","2.13141","1.21620"
"61.06400","2.13141","1.21870"
"61.16400","2.13141","1.21667"
"61.26400","2.13141","1.21821"
"61.36400","2.13141","1.21412"
"61.46400","2.13141","1.20338"
"61.56400","2.13141","1.21459"
"61.66400","2.13141","1.20713"
"61.76400","2.13141","1.20657"
"61.86400","2.13141","1.21177"
"61.96400","2.13141","1.19621"
"62.06400","2.13141","1.19661"
"62.16400","2.13141","1.20118"
"62.26400","2.13141","1.20121"
"62.36400","2.13141","1.19904"
"62.46400","2.13141","1.19336"
"62.56400","2.13141","1.19148"
"62.66400","2.13141","1.19351"
"62.76400","2.13141","1.19615"
"62.86400","2.13141","1.19424"
"62.96400","2.13141","1.18784"
"63.06400","2.13141","1.18551"
"63.16400","2.13141","1.19485"
"63.26400","2.13141","1.19106"
"63.36400","2.13141","1.18595"
"63.46400","2.13141","1.18562"
"63.56400","2.13141","1.18430"
"63.66400","2.13141","1.18167"
"63.76400","2.13141","1.17953"
"63.86400","2.13141","1.18243"
"63.96400","2.13141","1.17722"
"64.06400","2.13141","1.17714"
"64.16400","2.13141","1.17255"
"64.26400","2.13141","1.17418"
"64.36400","2.13141","1.17816"
"64.46400","2.13141","1.17007"
"64.56400","2.13141","1.17054"
"64.66400","2.13141","1.17743"
"64.76400","2.13141","1.17397"
"64.86400","2.13141","1.16777"
"64.96400","2.13141","1.16703"
"65.06400","2.13141","1.16805"
"65.16400","2.13141","1.17661"
"65.26400","2.13141","1.16139"
"65.36400","2.13141","1.16333"
"65.46400","2.13141","1.16197"
"65.56400","2.13141","1.16887"
"65.66400","2.13141","1.15788"
"65.76400","2.13141","1.16014"
"65.86400","2.13141","1.16545"
"65.96400","2.13141","1.16289"
"66.06400","2.13141","1.16476"
"66.16400","2.13141","1.15423"
"66.26400","2.13141","1.16335"
"66.36400","2.13141","1.15497"
"66.46400","2.13141","1.16370"
"66.56400","2.13141","1.16262"
"66.66400","2.13141","1.15101"
"66.76400","2.13141","1.15648"
"66.86400","2.13141","1.15364"
"66.96400","2.13141","1.15307"
"67.06400","2.13141","1.14625"
"67.16400","2.13141","1.15354"
"67.26400","2.13141","1.15601"
"67.36400","2.13141","1.15096"
"67.46400","2.13141","1.14938"
"67.56400","2.13141","1.14514"
"67.66400","2.13141","1.15209"
"67.76400","2.13141","1.14183"
"67.86400","2.13141","1.15184"
"67.96400","2.13141","1.14595"
"68.06400","2.13141","1.14249"
"68.16400","2.13141","1.14145"
"68.26400","2.13141","1.14803"
"68.36400","2.13141","1.15411"
"68.46400","2.13141","1.13995"
"68.56400","2.13141","1.14312"
"68.66400","2.13141","1.14491"
"68.76400","2.13141","1.14596"
"68.86400","2.13141","1.14400"
"68.96400","2.13141","1.14157"
"69.06400","2.13141","1.14215"
"69.16400","2.13141","1.13886"
"69.26400","2.13141","1.14037"
"69.36400","2.13141","1.14562"
"69.46400","2.13141","1.14500"
"69.56400","2.13141","1.13977"
"69.66400","2.13141","1.14364"
"69.76400","2.13141","1.13692"
"69.86400","2.13141","1.14145"
"69.96400","2.13141","1.13365"
"70.06400","2.13141","1.14779"
"70.16400","2.13141","1.12805"
"70.26400","2.13141","1.13705"
"70.36400","2.13141","1.13958"
"70.46400","2.13141","1.13893"
"70.56400","2.13141","1.13226"
"70.66400","2.13141","1.13758"
"70.76400","2.13141","1.13270"
"70.86400","2.13141","1.13353"
"70.96400","2.13141","1.13195"
"71.06400","2.13141","1.12623"
"71.16400","2.13141","1.13398"
"71.26400","2.13141","1.12862"
"71.36400","2.13141","1.13612"
"71.46400","2.13141","1.13195"
"71.56400","2.13141","1.13038"
"71.66400","2.13141","1.12700"
"71.76400","2.13141","1.13204"
"71.86400","2.13141","1.13004"
"71.96400","2.13141","1.12879"
"72.06400","2.13141","1.12804"
"72.16400","2.13141","1.12402"
"72.26400","2.13141","1.12301"
"72.36400","2.13141","1.12380"
"72.46400","2.13141","1.11864"
"72.56400","2.13141","1.13159"
"72.66400","2.13141","1.12076"
"72.76400","2.13141","1.11912"
"72.86400","2.13141","1.12794"
"72.96400","2.13141","1.11938"
"73.06400","2.13141","1.11994"
"73.16400","2.13141","1.12350"
"73.26400","2.13141","1.12492"
"73.36400","2.13141","1.12385"
"73.46400","2.13141","1.12781"
"73.56400","2.13141","1.12213"
"73.66400","2.13141","1.12129"
"73.76400","2.13141","1.12061"
"73.86400","2.13141","1.12687"
"73.96400","2.13141","1.11839"
"74.06400","2.13141","1.11608"
"74.16400","2.13141","1.12035"
"74.26400","2.13141","1.11978"
"74.36400","2.13141","1.12066"
"74.46400","2.13141","1.12354"
"74.56400","2.13141","1.12081"
"74.66400","2.13141","1.11672"
"74.76400","2.13141","1.11944"
"74.86400","2.13141","1.11928"
"74.96400","2.13141","1.11066"
"75.06400","2.13141","1.11345"
"75.16400","2.13141","1.11844"
"75.26400","2.13141","1.11313"
"75.36400","2.13141","1.11132"
"75.46400","2.13141","1.11050"
"75.56400","2.13141","1.11123"
"75.66400","2.13141","1.10894"
"75.76400","2.13141","1.11449"
"75.86400","2.13141","1.11294"
"75.96400","2.13141","1.11790"
"76.06400","2.13141","1.12089"
"76.16400","2.13141","1.11438"
"76.26400","2.13141","1.10653"
"76.36400","2.13141","1.10422"
"76.46400","2.13141","1.10752"
"76.56400","2.13141","1.10402"
"76.66400","2.13141","1.11136"
"76.76400","2.13141","1.10808"
"76.86400","2.13141","1.10926"
"76.96400","2.13141","1.11165"
"77.06400","2.13141","1.10384"
"77.16400","2.13141","1.10026"
"77.26400","2.13141","1.10892"
"77.36400","2.13141","1.10514"
"77.46400","2.13141","1.10623"
"77.56400","2.13141","1.10435"
"77.66400","2.13141","1.10639"
"77.76400","2.13141","1.10357"
"77.86300","2.13141","1.09966"
"77.86400","2.13141","1.09976"
"77.88900","2.13141","1.10659"
"77.98900","2.11556","0.87479"
"78.08900","2.07313","0.52508"
"78.18900","2.03577","0.36378"
"78.28900","1.99877","0.27674"
"78.38900","1.96175","0.20875"
"78.48900","1.92450","0.17059"
"78.58900","1.88744","0.14898"
"78.68900","1.85047","0.12146"
"78.78900","1.81372","0.10889"
"78.88900","1.77677","0.09596"
"78.98900","1.73960","0.08178"
"79.08900","1.70260","0.08046"
"79.18900","1.66529","0.07510"
"79.28900","1.62863","0.07146"
"79.38900","1.59156","0.05927"
"79.48900","1.55452","0.06766"
"79.58900","1.51751","0.05755"
"79.68900","1.48037","0.06282"
"79.78900","1.44363","0.05313"
"79.88900","1.40660","0.05106"
"79.98900","1.36953","0.04515"
